user_id,business_id,RecommendationId
Oq-FvMXWQVDk4xZfuznX1w,4X_XAOeMw7AFkYhg3NINJA,21108
NM09MXHEGiyK-cjyk1wiIg,DfLML2IlhUqztTBURxOAxg,21109
JPwN2CgjNap0mkIvXx9vOg,KpCKaIDZ1m4bQj2ur3olfg,21110
V6rhoTCw7S6H8eHwv2M6Vg,rEOgvyGzAZjysWcbDXupcg,21111
9jUZNC6W1C79nK2HCgIXGA,7H0nbExftMZlpZDXm0QrBw,21112
hn5bgMW0Zy3MNdFNw_tjOg,MIoY6xh7GAYFiw2tqiXOSw,21113
TCJW4hULYVQ118Migz4QlQ,_FXql6eVhbM923RdCi94SA,21114
5yZfhc0xasOevGSph5GEFg,Ia_yw3pa-qjJ6in5dVYHGw,21115
uZXm1Qg5IBJqo4X1e7r7Bw,LINlXPAeUagT_UL2lCcH0A,21116
-dWor6c-iEA_SIBUqEaETQ,0RqNRc6RiILzZxK9J8Kqug,21117
oSZ4fw1jUgF3D0fSiCHctg,KT_r7qwU8sSfcR31zETGkg,21118
AuQ28IMcqAloDmlFI7CKoA,BcRb2bBN9pGdV8Ef5-dKUA,21119
BgY9LwHmY8BO_lPI3pNRFQ,FRiT2RI6Y1nds1jjZqvnXQ,21120
gbl8Jh-eaNyjt-LHltUJOQ,S8pptjMpmKGKrJ8yAmq-Zg,21121
ikm0UCahtK34LbLCEw4YTw,DuaoskPAVBV55px_cwxIVw,21122
XXASa63lj7XotC4e2HZeFQ,YtxYtZNgz2CilYWx0ycaBg,21123
ZoiBl0VS-36RXokRTJPlSw,6rhvC0ADvJLFdF0azF0oWw,21124
quhcJxdR98PC3uwjrtrX3w,nb7OvZFB1CoZCj-Yruuk-Q,21125
ZZlUS19NIGSf-Sd8iufF1w,Le8tQrEaHodCXUGJld-rSQ,21126
PR1RjMIy5ramcfn--tvLCQ,gf3hwItAL3ssLLa1rh8QIg,21127
joEN2Mx6n2FNzsIrR0CpjQ,EfmR4e1tmjC5_ZQOgfnYrg,21128
eUAct8fkZ8OlhOn0QYDNqQ,Nh9BjVPHdrZMn2naUxO6hg,21129
fdmTFbDD83A0wT_VKAn8Ag,TW7MgAF85QkBGjmMIfvcvA,21130
pGLOZEOcFl05TE2gvBkLbg,Wa9nN637fEBbcAafbn2c8A,21131
1nB6skFopaPCCPds1Bq81Q,7H0nbExftMZlpZDXm0QrBw,21132
IKJoJDlZoE7vuy7tM0SVgQ,AZq_SBJsqsleJkQCksYsjg,21133
5c4p-A1sLBlpS1cPaMpdBg,fESObRt-YtkgeNS_TUBhlw,21134
b2XPhXPQ41qWysIK6RTsFw,4eFIVmbeCvJGCrhzmd-VYA,21135
kGgAARL2UmvCcTRfiscjug,rpflBQlcHcp7Jr2DNARkJw,21136
2zycYaNOIQv9qg6Lu8W_ug,D_dR8uUXQ_8xuUDkmnisCQ,21137
pw-k3TMjt1ZNB2-iRVTDlQ,DAIBZ-I6i5wEUsxEolzXBA,21138
tHz9cWxwSfcP4qRaPIHvww,ENez40nj7Ze77A05bvWxCQ,21139
why2I12KmPks4g-1XNrNGA,h_WtRK_umSU8LCCmAeqbFA,21140
b9AcaZPoHEOmZkxP4jZVsw,VWcaFOSFcDwmFquycBzFyQ,21141
jFOzkFgQuI2l_UnL0F9LMw,8nM_BMADIhc628ZlThRsmw,21142
DtTuVmtooVyMnGhwPrzLww,VO13q-11lh7St1gd7JPI3Q,21143
vkAC62Lb7xD-BBjAu64kDg,v-d8Fvd77bOLCysXCb21Cw,21144
LXWAXIeYFIdgd2JVPF-9qA,7mNPyQJYtIR26Y4KQa2g1Q,21145
x5pe4HYVDFL4dPcGJ6aerg,zBrrtMoBUCMSLiy-v7pUfA,21146
8KKUnoYOGRs8nMQLbwoFfA,SMpL3z4FLF07bRA6-y22JQ,21147
Cy82k8yQ3sIwSvMR4nu3IA,ioGIaoswvbbeY8P965IYRA,21148
d42jE3ze2wj_EdECiSAsbQ,EisnS8lX8Ky9QmLMqYV57Q,21149
5XKWrOuv68zlWhLSh6qXaQ,-yxfBYGB6SEqszmxJxd97A,21150
2QdvVLDUNiyCkF4UPLODFg,XOOlEuIOo0wPjYOjbXGecg,21151
ip-qfAieO8FiHUKp3K9ACA,OE5nAmaSVaopeRS1Cs9Kuw,21152
JgWpFsmW-rG5KS_pUVfftA,Lc3-XLmobyijQpOxHdEPFQ,21153
NG9gXWHQIESxfUEcKjA7gA,JLrAD5J7O0xIdtUHb21jvQ,21154
lOvgjEkecLfVJwJriEjt2w,60gOpHLWIPKPzMGUfvM9mw,21155
SBPkrCyMFPAcYIy3udN_VQ,BPbZht9FtT_2LV-4sNM0sg,21156
tlpmhQ9a-CaNeFuBNfg-LA,gh3n-Lf1udKJlR-gGPK93A,21157
XqMkm-DD9VsdcKx2YVGhSA,OUY_d0snAofztUIwz9VUJw,21158
2HSgtnq66GhAzR7bnXStbw,iV7D7fHKb-bF9fCL_bEMtA,21159
fNfLXX_ce2TQPrdHCqPzZQ,-_LReJW6VV2RBIPS_TaZWQ,21160
ST8Yzlk2MqKlcaLqL2djBg,XwGhWd29eEkfrGcb8GYKBQ,21161
cz5zL5WMerPXhbvGsQEfHQ,es5oJtSvYWy9NxILlARMSg,21162
wGWTVSyGBjfJtrO5NjngOA,PX3e3qtBx_5VC3vqq47jpQ,21163
qMCT8OblN3finTvXcba-oA,auorqdHiATGZHVd-sd79ZQ,21164
Pk5T0OFCbl8mIKkKYyglWQ,0kgNIHlu170EE_Ik4KsirA,21165
GSyF6oXm8PKWP2Nfhuk6rA,UOLoBdnMv0Nsxdxe8xKbYQ,21166
9FxKrvIymAFdVhnqtX0pjQ,EHGuZw0qptzw2M1LF-3sXA,21167
zw7zabEyNpfdEwa9tT_ZYw,w3auuIZmKCdk2UvQbonyMQ,21168
m4dt9K_EFrjuDqTjy5UUJw,fWnGkLnZzv2yl3fB7xF40g,21169
AeucYo8J-rZjcq09Wuqsjw,PX3e3qtBx_5VC3vqq47jpQ,21170
HSKrdp21e5W_uIVcsHQTHw,DfLML2IlhUqztTBURxOAxg,21171
VONfPEsY8qUO2LSYFI4yRQ,Oe0cxmz0lD9z4FXGWJ1ZZQ,21172
ZH80OD4VP1j9hNhEyMxgWw,EHGuZw0qptzw2M1LF-3sXA,21173
DWswYjx1cBNOCW48MlFF_A,TgxDGx7L_JICWbuBUCGVqw,21174
JxNIwOiDHH7pbnkEvaIl_w,Zh_y9AmSfWZpR2JB9wye-A,21175
-SCo0Xtm4hWkAtrLj7LUDg,9sG13lKBJ-dI9knww5_JWA,21176
Iycf9KNRhxvR187Qu2zZHg,L-GfuOmn9mv55571uXvf2A,21177
YwsP21V2ATnquSHJqQj00Q,lxloQZzZjX6ftk-SipI1wA,21178
4NzgGXwQa3IxuQLjRjjZ6Q,yR6kgWuMUNG6fjOrzzhfeQ,21179
plCWq8SR2KpQL2qWw0CKYg,-4A5xmN21zi_TXnUESauUQ,21180
ZpOnJ_vNDT-hNfjvcphElg,0BpMvu5B9fY-KEbOuxLtFQ,21181
OfVHKs2Z3vThGnmJYHVpcg,fhhe2udVfL0V_9_ocPHWKg,21182
oBxjC4wVoCBsHZ_j_Khpgw,aPdDcFXPsWVxBhaXuZcDpw,21183
V6rhoTCw7S6H8eHwv2M6Vg,Gly54cM3avJg9n2F0l8V-g,21184
6G8vLJUi1Ees2qC3RGA3Nw,SkcccvAydbt5zlQI0EUL2g,21185
1J5toBGXLnx3miZf_-2F5w,Ncb_n30Bn-gfl7WeYPXq2w,21186
-ZGPvPW5gUc1ub_FbaVFDw,EHGuZw0qptzw2M1LF-3sXA,21187
0lxf4v5NuJ1U6Bk7SGAJ5w,paF7fjuCWbqg7pjwSWnMkA,21188
a7H0oVQalrhahAnaj7v4sA,iPWboYOoWBkvv3JY6frHaA,21189
r6ZJXv_v2dhU9vxejhVSDg,V-mvhyX6lxu5l2euYatlrQ,21190
lCkjeDVdhqhdM-GnmGOuMQ,NIuaxYvM_-dzmgGXwPJ1Gw,21191
nF3Zr5vjmqfUEVu0UzsK2Q,4aByVufbbuolH5QdidimSQ,21192
GUT7v5133GqMvm7K1RnPWQ,Hdi7jkB7pHiM1nyPHcqSdw,21193
5FJysPtwnF721auHHFEjfA,rOHs19lhPWXiuPMHzNbJZg,21194
_PamYt-E2Do4Jey1EGEsgA,JMZfcwARQ68n7GGsqmtdaA,21195
nDBly08j5URmrHQ2JCbyiw,pjtB4FadDdq_DeyedjDsOw,21196
H__LUBdf7BWk-xBPIVtJ7Q,HMUvbAHRnbAczNrYy8e5MA,21197
iG8vPEoSpzRX4zm2rV6gtw,svx5Gw-FJ6ZU9hb58aXgLg,21198
diDUDx82VePOC1hObkHwMw,t-jzbX3Qh-W8vikXexmkGw,21199
njyqdZryeHBwD7LdRN9Epg,hF0p0dYtDqOfDyKTVUeGZA,21200
a1GL7rReF6jl1oTLGgyQ6w,dGjOCZsRnjdTlcIBDmAJjA,21201
KpC10_UEJuga43WadHCmYw,MBEopVoQnXzWoRcDskHfYw,21202
n7K17zcJd37epI316QkCqg,CckmnbRINaLB4Aaq1dAFCQ,21203
iwWBF3nKoRMoy1sbkLJwvg,CR9XJppkJFhxCENxj-ILnA,21204
KLekdmo4FdNnP0huUhzZNw,xY1sPHTA2RGVFlh5tZhs9g,21205
yoXjXUKF0jUBu3PLkrb3yg,podj1OWSL3oEJsOpGj8SUw,21206
SgqMqHZh37U_g9WgF9jY6w,5ARBXY3O_LllnjoQthUI7A,21207
APLIPfq1Rf8QyhHHk2uAyA,sllZXXYijYUs-n80uSa96w,21208
v6NGNSnTZz6j1ZCa3Ip9aA,6H-zkULy5W9Fim4dssmHKQ,21209
LX3cTVaS8f2UF0Uuafsfug,RQoNtBrqETFLK9L2ANxUvg,21210
JEHGgY_fGtRCXur03C9fQQ,mbPdVUCUhpqc0zLL13FObg,21211
9kOzl_RZ2vuM9I9s1aCoXg,_CVcmMqTUequ2u6fbJ48vQ,21212
TRVBSjLVAE_bCulRH6OkqQ,2nzUx_M8Szyzsf4CszHasw,21213
F6QsMoJdvtohlbnST-fDyQ,PiA6iGArMkzNGxpqu48NTQ,21214
AMnMedLQa7-eMoFoSHTwog,J_p0dlThNK9wf2cwzV1Kbw,21215
iC7NVBmkzRl4rKEU5MWS0A,MY0_6BAzQCu4sqXqwNEFfg,21216
uirAT8zikT_Zpw4plf5S-w,_HTE4pOKeJC7kcxiCF9vTA,21217
gUTqVM2eDubFFrM_hcmzCQ,X6mWr96ibKdXQSA6mpH90g,21218
hJCLSp8OrAO-_Gvv_Mj_Yw,r7Ge8_c5Y2TXthb4CSjzaA,21219
9zDVfc4wjY2U4XSjb2CPXg,4zitC1IPRLvHfQVinRSKew,21220
mfvezpz6ohS0NQk3DZdvqQ,NHy-HT-FI305jqgyeIWPCQ,21221
gfWFpSigtZBKQ1lVyraYBg,jODXTzO95PZHMsGKmcxn8Q,21222
C3VpWgCsdwyYs6Xoy1JcJQ,4X_XAOeMw7AFkYhg3NINJA,21223
WPorw7WCw3YPVjR-2pesrQ,RRGRruNX4o6689EB48z3-A,21224
vrM_uBgwfDQ6bQxGVHdUGQ,nEsXVcO_a1k2OJQol6iA0w,21225
FusLPvt4eQtxu74dM03f7A,52QtjHlHoa7V611bOvv1aw,21226
-zKptvSoB-FjStqZSMLWMg,2lGaj8WVLetIWsK8B729mw,21227
elcGHpPQKxJPrV-Zgd-spg,UOLoBdnMv0Nsxdxe8xKbYQ,21228
2x71ZJCtd3AFMZcRFGy-iQ,Jjw6kVbkcbPjlGMA1iY2Tw,21229
KLekdmo4FdNnP0huUhzZNw,53YGfwmbW73JhFiemNeyzQ,21230
1JmU6xu8-W8ck2xxDyI_Zg,9kue6njdYLYAr-ve65L0NA,21231
wFweIWhv2fREZV_dYkz_1g,LdEzAYCufZMTbWc0soCaNg,21232
zwZytzNIayFoQVEG8Xcvxw,ta5o3_sT1o2AcP0imkjYjA,21233
DZ0FNGnta9ATjSazgn6Suw,-JpZiiGPKOuCEiODGNyovw,21234
J6QHu8DjYAOKOcdAz5Kguw,u-VxYYupPzLHJph6XNUe2A,21235
uVO-X-GyoZsw7BmVmG7Jyw,ZqX6rvRAxlCG4Refniq_BA,21236
cnl8oPE4zn2pZQyVBlpbPA,RmA5zN-Bs89lsTuY6v8W3Q,21237
WvksYkqxi1f1ey67U-zeZQ,EjWi22gAE_cYpGs7lBPahQ,21238
TUYFH3iFSwMykWVxNW3Gog,2lGaj8WVLetIWsK8B729mw,21239
AxEVBbtRR1CQq2TUCaKnzw,Qj1KE6kxM660GjtP8jQpyg,21240
kpbhy1zPewGDmdNfNqQp-g,m9haUi2_1lHR2eAKBhKwDg,21241
kJ3uiLXD3UzFQD10bKyKgQ,Xq9tkiHhyN_aBFswFeGLvA,21242
Wez_y8WTXlaVspe5T0_0cw,lHr-aMBHh29zLpuB2ShAMQ,21243
Ec4bUR0GF8wGVxnJkwV31A,HrSowDDXw71VD_d-4g7I5g,21244
z3zK8ER_PXJc_ePIuyHXDg,cKfUjBh8mL1wWLpDYgWuXg,21245
N37Whn5XnFFf38q8GGAbRg,o25Fc5AVqfDVKygs7r6EZg,21246
EJI5_KHn7tOQz7D8200JBw,QCp0LA1iBkcE6JcHDajH8Q,21247
68kNGCMcw7M5mlrt9k3S_Q,3N__CAwM5VZOhRKmxMtImw,21248
MFSiefeUEsb7iymt2DstRw,wRbe_df-GrKdAsMjco2ZEw,21249
BQ_WTijKUVgP2x5FzR-paQ,DAIBZ-I6i5wEUsxEolzXBA,21250
ru8p3RTlk8f9LB_3zLXURQ,EQZD0I7OjbHtO7UxjaUOjQ,21251
2v3j2y5PLMs0rlAd-pxoEw,arqTt6XNdl3XJbTGm215OA,21252
ilf2C6JTa_VuTI7X7vIpsg,QMN_F0PIReU6QbyEuGSYhg,21253
K6MrbZeqKG35ZiucFfucvw,GYPHQGaB4Oeq9veH-p2nKA,21254
HslmxC2ZfCUATBzUTbzWpQ,AXok1a8w0gNhdrWZ7L633g,21255
HY53AFJzVN8DMHMn6Cd6jA,yYbd9P1KmlPSKmQxo68n_g,21256
JYdOzsGGL2jR66r0E0LuqA,Hls6Cl5Wo8f1FS5ZDtntXA,21257
Ys0ZU50fVW-BeDGjKto0mw,BKEvR0umqWp7q8_q4hTpWQ,21258
6gt6iJB1hiFvSrms5RWxgA,xDPaJlaEVrqjQ0HjgmEk9g,21259
lqJkIl9onCwEhocSDCYDGw,EjWi22gAE_cYpGs7lBPahQ,21260
MHTZuj8I_obO_5Y9C9Zv8g,tyETqrYijm3cY4noCwl9Ww,21261
uXCH36W85Xz6vEJX1-wV_w,bO2rQLEntQLcg675LjEqaA,21262
aCcR9sFlQljSI3KR3h3Skg,GRFunGSUZxXqNCZJrN8Oow,21263
lUN1JRr-WISrS5PL9LSMrg,3oZcTGb_oDHGwZFiP-7kxQ,21264
rnHFqku5zPALt0Gtiy3NTA,MvQWtqT6jXjaSW9qgDQBqQ,21265
8dbRf1UsWp2ktXHZ6Zv06w,Cv4kZH9zN0wpN2Drn0qkLg,21266
3Iz8BR30wbGNJMNawI7RGQ,BRhKD4BEMg6NagsD3z-0YA,21267
Y31fbbttanfrS5oSMvSqkw,nCPNksp20VThapB_sovNPw,21268
78Ed1ndOak2kmzljulPfBg,nQNZY-pecFIpFVRbRez0kA,21269
b0rnerBhkX2RUuOiTgQXfA,nCPNksp20VThapB_sovNPw,21270
0o0VMEJeQY0pAAZ9nxErBA,7H0nbExftMZlpZDXm0QrBw,21271
ygfxmUZfz3Ktvn9waSITog,tdeHd2AVYlEnz9F1UGb84Q,21272
av7PW4pxqZBpogy07HUJng,Dn-k5fRMiR7XAg4b67b2nQ,21273
nrOCJCQUgXwdUIwg8QHirw,c7VgGP8xT25OSReok6fwcQ,21274
7pBBfBnUwItMi-11d1_JOw,Jbv39pK_ConiOlS3Rba05g,21275
uHNegnXmRyuNQrSWVN8NMQ,8lbH-2LuzdPcww2sr5qUXA,21276
H__LUBdf7BWk-xBPIVtJ7Q,Q0AADLgsYi1sFDk8jtMYUw,21277
shZQvbQ3g5ILi1F9rE2Ywg,RJ7EU1BhXlsOLnH_ozjLXw,21278
CP-IE-zyc2Mv3jlaceElVQ,JZcTWcAZLZSJ-QMwAJM_Hw,21279
aLQou7vO1tvHWugfYizkvw,O6qz8lLgqsD8sKTatGDxpg,21280
ugiExLiei_WogjZFj4eb-A,MPyxaNVuWlAQqJ0iKV5rQw,21281
ZW8jy6ehrNzn9A5iCubVGg,xiA7_Y02ygsd2TmhEJXsqQ,21282
BV8c4QZEzvPWA00ZqJp-jQ,SkcccvAydbt5zlQI0EUL2g,21283
V07Bl0e8MRMMx3xFC2WHXw,vYvT8J9uEh4Fqt7f9ILKlA,21284
CcdJ_VhU_zqe2fL7G3eXug,MPyxaNVuWlAQqJ0iKV5rQw,21285
LJVPFZbU4AjcvbJUJbo5Hw,Cse5FvYuACIxljwaac2SZg,21286
q09g5dIdYSDArnHjK2ov0Q,HRwqeCdIH5joMnirnqrV3A,21287
JIONAGGANvzcDYhr6t72ng,eAuZtSnA6cgwR7Um7eA2rg,21288
b2DKC4kC8-QeSeGZ_MF3XQ,Qc-WTMIjVPv2qkL6q-Cnhw,21289
Mb0psF4WQF7gZSuZafVr-g,jgHNa2VHgeCANh8bgFDjjQ,21290
K2eG-tq94AOFgOHlui2_gw,qW9UysjJw3y3CwEbzruEEw,21291
yOW_07olC5HaDlrzpEKECw,lhRUPA28pRIN1MnllN-o9g,21292
7vXHbckliQS9FNfcDYMhNA,cnhUYYiRM0rAKVSZezlEVQ,21293
oVWlHAwQBOqP0TuK6cifIg,jfDBaBgwINrGYAo8p2MJ4g,21294
9vxUUOoasnu8gtoXRwAhYw,SaStkl2wAsvwzT1AjjG4tQ,21295
NW0Vvz55ayqnzQ0swfuZKQ,j8nyAaN_w5t6wYv-ni23sg,21296
yciiu1N6gqG65dSRyFyE9A,KgTb63IZHFn_rhLG-cpm_A,21297
K2t-Qo4bnXWtrUKdLeYibQ,tcxNX3YiHNbaobEpPFyOtA,21298
jqs0xPGhZwlyijqWLEgRyg,RGFKaBRV_HO-ZJb_euKdhQ,21299
HR_Lxh2ycv0t745Ohiziew,E0365VMez3Z52gHcozi7XA,21300
Z-krZ3q22c-0q9luBZlJLQ,AszeepGtpAo46vbL5ixEfA,21301
9UNGbiE9k0fvMpCMJp0Gww,DC77ROlgfnpxQNFKQbbpnw,21302
u-M4jMYKXsj-l1BYdyNpRQ,aeRyndix1wheBlff2FBsMg,21303
J7p0bfHCWJSnrsJ5VyBecg,6oRAC4uyJCsJl1X0WZpVSA,21304
DMCGCo1D88u61SBx8jXAWg,jBb5KHHAj4s8hcXVS6QXDg,21305
zhVOlwBuEgdGlHjwgVf3Jg,uWAmlaH9xJbE3xyv3P8DWQ,21306
7knTjXA1lNJw7AMIIJi4YQ,8GdqVk-R-D9hpq7AO7cvdQ,21307
EEsYi_yEGWADkWJxkkWcYg,Le8tQrEaHodCXUGJld-rSQ,21308
pQ6ij6cOBRB3yJGHbVZHUQ,FURgKkRFtMK5yKbjYZVVwA,21309
dlgW1kupFxDx6PpqwcTfLQ,nCa9q1zGE8y-lNPHfMZTNw,21310
GRc24m8FZtjicz1tpccQbg,f714Tlf68rHz-tsx44206A,21311
aOFGoRqStaoxiTnnN0liWQ,Urz4uQvrig_aQ3k1tWcIjQ,21312
j2sJIhsyDGAn1_2TA8uClA,59kTtQDwjH-z01r1KixdKQ,21313
0mqHhdKEdak_A1FBhFNXqA,CTSuvTp8ymqtrM2t0lwAOA,21314
z06IHGXI_ofBc2DkAbCgnA,pF7uRzygyZsltbmVpjIyvw,21315
zEiTVy41B5c4QEiEZck_bg,oGLGmDK56HDJJ3-yvTruEA,21316
mzPA3qfEO6aKS6i6rHHTtA,AdRlwKxtEh30Urmvi0Xk5w,21317
pE_f7o9IXZS8xBXULA2ASg,Q0AADLgsYi1sFDk8jtMYUw,21318
VG91DXastcaRO-ocJjkcPA,0tQ1zdnOnzLnJDZxZhJRcg,21319
E9qUSHofIXKFhRMlGS7Zyw,863nEWkPZ7uD-ZRTmmJokw,21320
64YY0h0ZAR2nbzxbx0IwJg,NBvrN_ZDpmBCsPI1qLj1Qw,21321
m68J0cmJIxkPj654p1eQBg,A4pL6j3e6JAtblmCUF2GZA,21322
CP-IE-zyc2Mv3jlaceElVQ,Gav4F_oz_Z7YpFm8tmqAAA,21323
tUaQCBw9RwTcB_1Mbt8gog,2OY8xs4aqOt8eTnYokdrww,21324
oKzkyfGalJC3-BOeLLCcIw,6SMQl2vR37HvjYWwSl1V3w,21325
ST8Yzlk2MqKlcaLqL2djBg,i52eORoeWujZ9y_w3Dos5Q,21326
nP4jkC0bos919QtTW2caCw,MvQWtqT6jXjaSW9qgDQBqQ,21327
PR1RjMIy5ramcfn--tvLCQ,podj1OWSL3oEJsOpGj8SUw,21328
mCkxgQ82Fy9tzirxbgAJnQ,egrJySThsPAhJUcxQ4MZoQ,21329
U_fAIe7CUaGMejwSdNvMgw,eiiu_OFYH2st6_y50sJ6kA,21330
wqQ-50Sjf9ol3SYaPbA1YQ,GVUtuBmDdvXxXtjrvHHJnQ,21331
9SZBVZ-mxebOVa1BlWFtWw,A5MadrE5Dd_usQUEKmW5pg,21332
8558DZW6DLfe2uqDBD7QAQ,Gq092IH6eZqhAXwtXcwc6A,21333
eCtkMHrbM8j0R5yabfrRzg,Wa9nN637fEBbcAafbn2c8A,21334
8p4at4zdzCpueAmSBaorZA,UJnL0GygZpd-uUxeOUgPVQ,21335
3YB-LbQOhbaNQR8BqxzrQg,3oZcTGb_oDHGwZFiP-7kxQ,21336
smywkyAyBdVdpfxuBsKlnA,VVeogjZya58oiTxK7qUjAQ,21337
ITft1HTymjj1-FAHIv4b9w,lHr-aMBHh29zLpuB2ShAMQ,21338
rH98hnCRCSxk7MxZr3O0wQ,FqzgT9Y-Yu7jiWdHnGW-kQ,21339
CA8m_neLG8KmpJfiQsvfaA,sllZXXYijYUs-n80uSa96w,21340
WgPGywJp0pKS-ncbvm4M8A,JTuTbztTMwJ4rpbO9Q-hCQ,21341
Eh5Wt0Bt-ACLZLzbB9e4MQ,yTFdhqH9eLzaP05xXQa2rw,21342
drS3ZN6-zA3sr5WM2fG5tQ,NtRs2Xd64mRLe6jGUTXziw,21343
TL46g36OKxmgSDYRFJdPRg,uFJwKlHL6HyHSJmORO8-5w,21344
AgIa6HAfLukzD2bvrsTlUA,L72XMAIis3Px8oJ0V4MidA,21345
o2J22OK7xXL-sDPzANxy5g,jmdipeXp57xW6MrQ_ZAQFw,21346
fJGWSgGsvb6leJzOuE2O3Q,M6fjHpkL9IRI-nI0BattRw,21347
jU8WrrgXggGX2xHglsPjxA,5NeJJp4fiuG1IyRJWDPnKQ,21348
NW0Vvz55ayqnzQ0swfuZKQ,vjhOjeoKL_TGPXON6XDEsQ,21349
lHdSbPQMEzZuwgX0QNoN_Q,XlDKKtFbMGr27d89EDhTtQ,21350
Gh1EXuS42DY3rV_MzFpJpg,41j3GB7M-Lwq284Pfb9zgw,21351
EzLd3QZNpRaqiuHvJoySWw,s9XNBJAZ3ZcNW5u8BRZXuw,21352
cesHBz-Cq8WmhyodXcL4pw,emKCDGxYpL-hsLDQiULBdQ,21353
KQnq1p-PlWUo-qPEtWtmMw,7vviQbJwTqs8qXi-KwcXZA,21354
S92Q89zJWOgIVFuo5EXN8g,n25AWEdWRaNMdMI_uN_VOw,21355
m7j9e53ycZxjWYBD7rZVng,rZ0Z3pgoML7bQDXBxjLThw,21356
KK_2vxqNug1wQhVo22soQw,s2lCXuJ3fUWf5Itf9QnrMQ,21357
6RioJCCwaI3PAdLsg3FjNA,aPdDcFXPsWVxBhaXuZcDpw,21358
m68toiEBaWpyLPT_Er_PWA,FX7YsjrfxXkat82yoj9Aeg,21359
ut5y7mQMoBPyn3wBYg2E6Q,8o-NLKy_XfbJtqljX9XLCA,21360
1zonB8p_lkW-sIz8YNwtDg,Lo0dRIDKXc5mlE-coVZrtQ,21361
7DerHvOIX_t9xLFyXFEbCA,7H0nbExftMZlpZDXm0QrBw,21362
fAdgq2a-vT0nwCtlCPwcWw,rtzWtF_2D73oHP1WoqGaAg,21363
7SWDr3kipXQFAhbWOZOegQ,9VJEwceRa2YGktZOWiCuyw,21364
5cPDrNDnXfGogSv-Vt6G0g,Bm2PBs_AZEtx93zdtwqUJA,21365
CHxX2Yb-po8m27Zh1hSuMg,qy7NtAyd7SXXPM0H44XVAg,21366
dvZiYJ3bZQ2NFlT16z8KSw,LHzVPddSPzMECho55zCf0Q,21367
YJyCUbX2cTLnwyJ0iC9g_A,KpCKaIDZ1m4bQj2ur3olfg,21368
Fw7CF_v4U_hWWaws9H_DVg,lKQ5hnkSQ-XP80jNCH46nQ,21369
GTkZ-E3Fpu4YNGLeA3JJjQ,ObnZiF99lqggVasgyGBtVA,21370
IdyF4kRCujihXDiRp0AgMg,OKqaTW_f3xBjCyOPfbzI9g,21371
NLZbqdigy7y4MJrDTqdYRg,2FudHUhV9U54dm0S1ePuCw,21372
tXhlRAnR3_GoWvewfQni4Q,MJ6_uOT55dq5ALphFqMVkw,21373
45VkxYsFfkLAIoCyPCyqNA,z3yFuLVrmH-3RJruPEMYKw,21374
kU7iQDW70gcCVBX9uQVFHA,wFwlPrQhXadRIHwxIl5VFQ,21375
XeoAojoz5johV2MQ5ngNig,2bMV5XzTY9k89y0Lv9yhqQ,21376
L4l7CmOlbudFL0BVh1nPUA,y8q1inqJAqC6BI1ujk0D6w,21377
M0L9D6di9vVk-T5M0F0W0A,I1rvqU2k5UQGo2lGdY6hyw,21378
OET4LR3P8Dr_ZkCTaJNiLA,zK1L_k-Ux3Nofkande_Jfw,21379
xynonXUewlh3oHVNzAM58w,Z_AF7hMunongLQ0XZPNaRg,21380
btM5nOZBNJCM4yY6D6eTZA,Hgbxen9iKGL4AH6kKgC8YQ,21381
uj79HTtyOdAdd_TaPcdxjA,EHGuZw0qptzw2M1LF-3sXA,21382
z9JJVZmN2Yxb_Vqmxf_BvQ,wN_wAXWg8W94v04eqijy6g,21383
Hm_7pViZyrp_Z62lBRopAg,wuQPytBIhsHvs2KplscYXA,21384
cUjy7cqOxoqq5l7XrNx4BA,8FNO4D3eozpIjj0k3q5Zbg,21385
tgTGdxM7cuI7fOM8oSzm1w,FX7YsjrfxXkat82yoj9Aeg,21386
Znu5KKqytHfmjbXfQo3f4Q,fhhe2udVfL0V_9_ocPHWKg,21387
1BW2HC851fJKPfJeQxjkTA,-sC66z4SO3tR7nFCjfQwuQ,21388
C3HwdqTP6uQxLLTxWEz8Fg,u-nMW__EKMYH_PVqacYc3Q,21389
J3I2NClEbD1Xr8lOdjxlqQ,FAWbt3k1ssXwnI17wnookQ,21390
dXAAGfrPeZ5SstCh3ZU4kg,6AWcbmFlUQLRALRhzQGYNw,21391
kOb1hWSwA6aD2mRVy6lqFQ,lK35BgpjOMXwchPzqYWomg,21392
wttePGxhTumTTUinL5tlTg,d47eCbPAEWha4KHmjMB_Ew,21393
NAohdbmsThewbeUkMMBohg,OUY_d0snAofztUIwz9VUJw,21394
ZfzyGqVCHtCsW_Ui9jitLQ,wxd-aYUwswZKjoIr8t-53w,21395
1Tv0-_hr3gZMmfImspn2OQ,1vl4-5il_LGtDRxUCy9ldw,21396
T2r6-pCzKx5DSNkAPUSBTw,kp4h2i2wA7TWcPBqId6fkA,21397
KXKJAYfAiZhefzxxcV4KTA,_YyzQyz2gwXKRfL6aorfIg,21398
cUjy7cqOxoqq5l7XrNx4BA,Hlg5GDrdDtjeD8XGwH1eFw,21399
PV8vHeYbpF-XNl5Vb3mzCA,0xDNu8EhXAaHVfhHjkYUHQ,21400
