RecommendationId,bus_name,bus_review_count
20765,Starbucks Coffee,12
14574,Ed Oliver Sports Massage,4
21769,Ed Oliver Sports Massage,4
9023,Chicago Hamburger Co,153
1801,Hot Topic,3
6612,Urban Exchange,11
6437,Blue 32 Sports Grill,6
5700,Jalapeño Inferno Bistro Mexicano,137
15102,Blue 32 Sports Grill,6
16438,Blue 32 Sports Grill,6
11500,Biscuits Café,10
21998,Biscuits Café,10
153,Arcadia Room,5
154,Los Olivos,146
4151,Los Olivos,146
9835,Los Olivos,146
12271,Macayo's Depot Cantina,88
17582,Los Olivos,146
10106,Tao Kitchen Asian Bistro,21
20603,Los Olivos,146
2770,Nicholas Spade Photography,3
3393,Nicholas Spade Photography,3
5107,Sauce,98
14559,Bloom,80
8894,Little Rangoon Taste of Burma,30
16314,Holiday Inn Express Hotel & Suites,19
15194,Macayo's Depot Cantina,88
16615,Macayo's Depot Cantina,88
1916,Tao Kitchen Asian Bistro,21
3001,Tao Kitchen Asian Bistro,21
3148,Tao Kitchen Asian Bistro,21
4019,Tao Kitchen Asian Bistro,21
4849,Tao Kitchen Asian Bistro,21
7069,Tao Kitchen Asian Bistro,21
7911,Tao Kitchen Asian Bistro,21
8840,Tao Kitchen Asian Bistro,21
10683,Tao Kitchen Asian Bistro,21
10685,Tao Kitchen Asian Bistro,21
13271,Tao Kitchen Asian Bistro,21
15044,Tao Kitchen Asian Bistro,21
15986,A Little Surprise,3
15383,Tao Kitchen Asian Bistro,21
3739,First Tramonto Cleaners,3
15834,Tao Kitchen Asian Bistro,21
17435,Tao Kitchen Asian Bistro,21
10979,Sierra Bonita Grill,139
4045,Maxim Restaurant,94
17030,Urban Wax,30
16108,Luu's Chicken Bowl,27
15032,Maxim Restaurant,94
15651,Middle Eastern Bakery & Deli,93
6126,Maxim Restaurant,94
11661,Maxim Restaurant,94
18744,Maxim Restaurant,94
15046,Walmart,10
15020,Fletcher Heights Animal Hospital Plc,3
15135,Baby's First Ultrasound,3
16403,Walmart,10
14552,Wendy's Old Fashioned Hamburgers,3
3997,Walmart,10
6525,Walmart,10
20465,As You Wish Pottery Painting Place,4
17079,Walmart,10
22742,Walmart,10
12987,Sephora,13
6502,Carl's Jr 7081,3
2013,China Garden Restaurant,14
4241,Carl's Jr 7081,3
14470,Central Eyeworks,5
16987,Central Eyeworks,5
1007,Yen Sushi & Sake Bar,160
22022,Yen Sushi & Sake Bar,160
19989,Fresh Wasabi,79
16499,Wendy's Old Fashioned Hamburgers,3
608,Hughes Air Heating & Cooling,3
2041,Hughes Air Heating & Cooling,3
10410,Fountains Family Care PC,3
15433,Pride Animal Hospital,3
7231,Maria's Hair,3
19132,Maria's Hair,3
3307,Yasu Sushi Bistro,192
20500,Pita Jungle,197
10807,Changes: Aveda Concept Salon,3
13633,Hung's Hair Design,3
636,Le Sans Souci Restaurant,19
991,Le Sans Souci Restaurant,19
1843,Le Sans Souci Restaurant,19
7045,Le Sans Souci Restaurant,19
8443,Le Sans Souci Restaurant,19
8503,Le Sans Souci Restaurant,19
8613,Le Sans Souci Restaurant,19
10839,Le Sans Souci Restaurant,19
14624,Le Sans Souci Restaurant,19
15742,Le Sans Souci Restaurant,19
18702,Le Sans Souci Restaurant,19
20400,Le Sans Souci Restaurant,19
20790,Le Sans Souci Restaurant,19
14055,Varsity Termite & Pest Control,3
15757,Pro Tan USA,3
15995,Pro Tan USA,3
17244,Papago Buttes Pediatric Center,4
9264,Indian Delhi Palace,98
12905,Indian Delhi Palace,98
14186,Indian Delhi Palace,98
5063,The Scottsdale Plaza Resort,50
6915,El Ranchero Restaurant,24
2233,Mastro's Ocean Club,184
20712,J & G Steakhouse,94
9119,Mastro's Ocean Club,184
18891,Mastro's Ocean Club,184
18743,Melting Pot,88
14102,My Fit Foods,3
2546,The Wok Express,13
3902,Walgreens,4
7688,QuikTrip,3
10050,Los Betos Mexican Food,15
16351,Wang Express,20
1299,The Wok Express,13
4530,The Wok Express,13
5381,The Wok Express,13
5438,The Wok Express,13
10138,The Wok Express,13
11401,The Wok Express,13
14848,Edmar Fine Jewelry,3
19485,The Wok Express,13
17795,Subway,3
20632,The Wok Express,13
20889,The Wok Express,13
8970,Spinato's Pizzeria,102
21200,Central King Eggroll,39
19687,Grazie Pizzeria Winebar,35
6991,George's Famous Gyros & Pasta,12
10824,Norterra Family Medicine PLLC,3
12656,George's Famous Gyros & Pasta,12
15385,T. Roosevelt's Tavern,64
18287,Hawaiian Experience Spa,13
4246,Action Auto Title,3
11220,ENVIROPRO Group,3
22778,Action Auto Title,3
16726,Walmart,25
10759,Karsen's Grill,31
5324,Urban Beans,99
11720,Tee Pee Mexican Food,160
12022,Tee Pee Mexican Food,160
20675,Tee Pee Mexican Food,160
736,Salsa Y Mas,4
5447,Salsa Y Mas,4
6623,Salsa Y Mas,4
2475,Rose Nails,4
1476,Sal's Pizza,14
2875,5 R Cha Thai Diner,11
9705,5 R Cha Thai Diner,11
15185,Il Posto,57
13044,La Stalla Cucina Rustica,70
8205,Golden Donuts & Smoothies,28
8855,Ocean Prime,54
15833,Ocean Prime,54
5196,Feeney's Restaurant and Bar,64
12565,Oregano's Pizza Bistro,82
21148,Oregano's Pizza Bistro,82
2057,Renaissance Phoenix,50
13764,Renaissance Phoenix,50
827,Los Reyes de la Torta,13
12342,Perk Eatery,79
1495,The Westin Phoenix Downtown,21
16757,Saba's Mediterranean Cuisine,50
7323,Aikido Kokikai Southwest,3
4710,East Valley Children's Center,7
16097,Aikido Kokikai Southwest,3
974,Urban Wax,30
3964,Urban Wax,30
4730,Capri on Camelback,15
4054,Urban Wax,30
4639,Urban Wax,30
6050,Urban Wax,30
7287,Urban Wax,30
20637,Echelon Autosports,3
9587,Urban Wax,30
9932,Urban Wax,30
11208,Urban Wax,30
12560,Urban Wax,30
13746,Urban Wax,30
12223,US Nails Salon,15
15852,Urban Wax,30
16701,Urban Wax,30
17934,Urban Wax,30
18097,Urban Wax,30
20786,Urban Wax,30
22422,Urban Wax,30
22768,Urban Wax,30
1632,Compass Bank,3
20112,Compass Bank,3
2568,Valentina's Bridal & Tailors,32
4352,Autumn Court Chinese Restaurant,72
12951,Autumn Court Chinese Restaurant,72
5651,Romano's Macaroni Grill,38
8497,Romano's Macaroni Grill,38
7794,Little Caesar's,3
22454,Little Caesar's,3
10726,Wendy's Old Fashioned Hamburgers,6
11351,Arcadia Ice Arena,16
11782,Jack-In-the Box Drive Thru,3
14076,Rita's Ice Custard Happiness,7
1439,Burger Shoppe,7
2154,Burger Shoppe,7
4552,Burger Shoppe,7
20174,Burger Shoppe,7
21509,Burger Shoppe,7
9399,Sam's Cafe,115
17969,Mi Amigo's Mexican Grill,53
22258,1130 The Restaurant,86
18010,Sam's Cafe,115
6440,Hava Java,73
20064,Hava Java,73
3170,Bourbon Steak,100
7095,The Capital Grille,103
17031,Sonora Quest Laboratories,3
19511,Sonora Quest Laboratories,3
3604,Whataburger Restaurants,5
356,Asadero Torro,12
1166,Walgreens,3
12833,Johnny Rockets,16
18726,Asadero Torro,12
15410,Camelback Barber Shop,17
4556,Rust and Roses,14
9020,Qt #418,3
13831,Cracker Barrel,30
9635,Qt #418,3
13440,Tessio's Pizza,44
4610,Siam Thai Cusine,82
8598,Siam Thai Cusine,82
5635,Jp's Food Mart,3
172,Planet Fitness,5
10847,Planet Fitness,5
22790,Planet Fitness,5
11756,Buffalo Exchange,49
7533,Estrella Kathy's Nails,3
11117,Old Spaghetti Factory,61
1461,Hing Loon Chinese Ex,3
18803,Old Spaghetti Factory,61
22384,Old Spaghetti Factory,61
10360,Boba Tea House,95
10273,David's Hamburgers & Mexican Food,57
20773,Gordon Biersch Brewery Restaurant,67
14666,Keegan's Grill & Taproom,25
6387,Gordon Biersch Brewery Restaurant,67
10840,Gordon Biersch Brewery Restaurant,67
18987,Gordon Biersch Brewery Restaurant,67
15760,Thai Rama,125
5854,Abuelo's,95
16539,Thai Rama,125
179,Love Your Hair,3
12635,Love Your Hair,3
21442,Love Your Hair,3
4185,Paradise Bakery & Cafe,30
5347,Paradise Bakery,16
11602,CenturyLink,3
12245,CenturyLink,3
183,Domenic's 2 Wheelers,8
16470,Asian Island,37
5553,The Golf Club At Johnson Ranch,5
16996,The Golf Club At Johnson Ranch,5
5968,Copper Canyon Golf Club,3
4546,Longbow Golf Club,5
9552,Copper Canyon Golf Club,3
15803,Marquee Theatre,124
1317,Leak Doctor Plumbing,3
18218,Leak Doctor Plumbing,3
12964,Two Hippies Breakfast Joint,56
1915,Mia Francesca,27
16140,Smashburger,15
11747,Raising Cane's,45
12915,Smashburger,15
17410,Smashburger,15
269,Dave & Buster's,88
5441,Arizona Golf Resort and Conference Center,12
15124,Chevys Fresh Mex,29
20630,The Range Steak house,3
21192,The Range Steak house,3
15066,Hot Bagels and Deli,22
19466,Circle K Stores,3
19185,Purcell Tire & Service,6
4239,Pearl Sushi Lounge & Bomber Bar,123
9363,Pearl Sushi Lounge & Bomber Bar,123
21237,Pearl Sushi Lounge & Bomber Bar,123
22348,Pearl Sushi Lounge & Bomber Bar,123
341,AZ YO CO Frozen Yogurt,12
1052,AZ YO CO Frozen Yogurt,12
7972,AZ YO CO Frozen Yogurt,12
9175,AZ YO CO Frozen Yogurt,12
12257,Pinoy's Best Gourmet Coffee,7
12775,AZ YO CO Frozen Yogurt,12
18070,AZ YO CO Frozen Yogurt,12
21649,AZ YO CO Frozen Yogurt,12
5824,Yogurtime,3
6314,Yellowtail Sushi & Steak,36
12875,Yellowtail Sushi & Steak,36
193,Federico's Mexican Food,10
3457,Federico's Mexican Food,10
8505,Haus Murphy's,171
11284,Haus Murphy's,171
6098,Arizona Sandwich Company,14
12803,Ground Control At Verrado,19
1669,Haus Murphy's,171
4415,Haus Murphy's,171
10890,Grimaldi's Pizzeria,89
9299,Haus Murphy's,171
11726,Haus Murphy's,171
15480,Haus Murphy's,171
9529,Nothing Bundt Cakes,5
12221,Build A Bike,5
20251,Nothing Bundt Cakes,5
4007,Nello's Pizza Mesa,59
9846,Abuelo's,95
9582,Nello's Pizza Mesa,59
16057,Nello's Pizza Mesa,59
17899,Nello's Pizza Mesa,59
19650,Nello's Pizza Mesa,59
12566,Golden Corral Steak & Buffet House,36
19083,Golden Corral Steak & Buffet House,36
22239,Golden Corral Steak & Buffet House,36
8726,Blu Burger Grille,63
3337,The Watch Repair Company,22
14375,Ajo Al's Mexican Cafe,52
1284,Sonic Drive-In,3
17396,Sonic Drive-In,3
10929,Rosita's Fine Mexican Food,38
10463,Moving on Auto Repair and Electric,4
11109,Moving on Auto Repair and Electric,4
22044,The Meat Shop,46
7775,Domino's Pizza,3
19249,Sprint,4
20506,Applebee's Neighborhood Grill & Bar,4
9787,Officemax,3
4120,Scorpion Barber Shop,4
11870,Scorpion Barber Shop,4
2095,V's Barbershop,12
6637,V's Barbershop,12
9889,V's Barbershop,12
13711,V's Barbershop,12
21625,The Breakfast Club,290
14072,V's Barbershop,12
14594,Starbucks,5
15236,V's Barbershop,12
21985,V's Barbershop,12
22907,V's Barbershop,12
19657,Sheraton Phoenix Airport Hotel Tempe,21
206,Motel 6,6
1597,Taco Bell,3
17584,Motel 6,6
7345,Taco Bell,3
207,Jade Express,3
12899,Jade Express,3
22501,Jade Express,3
17503,Montelano Apartments,3
12394,Montelano Apartments,3
18639,Montelano Apartments,3
208,Freddy's Frozen Custard & Steakburgers,21
2051,Lulu's Taco Shop,48
17470,Lulu's Taco Shop,48
12980,Furniture Plus,4
423,Alto Ristorante e Bar,34
7788,Alto Ristorante e Bar,34
13159,Honey Bear's BBQ,96
13655,D'lish,28
10453,Black Bear Diner,66
14320,The Orchard,4
4112,iBeach Tan Gilbert,3
6979,Black Bear Diner,66
19678,Black Bear Diner,66
5897,Urgent Care Extra,3
16396,Urgent Care Extra,3
1831,Furniture Plus,4
11750,Furniture Plus,4
22844,Furniture Plus,4
2216,Burger King,3
17609,Burger King,3
18451,Mediacom,3
239,Walmart,6
4319,Walmart,6
13420,Banner Baywood Heart Hospital,4
15906,Walmart,19
7656,Mediacom,3
212,Quicken Loans,3
1215,Crazy Otto's Diner,38
14099,Crazy Otto's Diner,38
22783,Crazy Otto's Diner,38
1718,Hampton Inn & Suites Phoenix North/Happy Valley,11
13315,Victory Lane,9
7270,Hampton Inn & Suites Phoenix North/Happy Valley,11
7901,Hampton Inn & Suites Phoenix North/Happy Valley,11
8723,Hampton Inn & Suites Phoenix North/Happy Valley,11
13453,Hampton Inn & Suites Phoenix North/Happy Valley,11
15365,Hampton Inn & Suites Phoenix North/Happy Valley,11
16475,Hampton Inn & Suites Phoenix North/Happy Valley,11
17876,Hampton Inn & Suites Phoenix North/Happy Valley,11
17964,Hampton Inn & Suites Phoenix North/Happy Valley,11
7079,Sauce,30
12048,Target Stores,10
21262,Sauce,30
1318,Centennial Leasing & Sales,4
4477,My First Piano,3
19894,My First Piano,3
20350,Too Hotties,3
20696,Too Hotties,3
5077,Dave's British Import Service,3
14213,Dave's British Import Service,3
21027,AMF Glendale Lanes,3
1073,Barro's Pizza,18
1224,"Ling and Louie's Asian Bar and Grill, Wild Horse Pass",27
18991,AMF Glendale Lanes,3
2466,Infiniti of Peoria,4
7731,Infiniti of Peoria,4
3150,Chuck's Speed & Rv Center,3
20407,Cvs Pharmacy,4
18464,Life Time Fitness,53
1697,D'lish,28
20106,D'lish,28
20875,Royal Palm Park,3
22554,Royal Palm Park,3
441,Red Lobster,12
13526,Olive Garden Italian Restaurant ,22
15335,El Pollo Loco,8
5227,Burlington Coat Factory Warehouse,4
9293,Burlington Coat Factory Warehouse,4
8268,Harkins Gateway Pavilions 18,18
7895,Brunswick Tri-City Bowl,6
16871,Big Burrito,5
18649,Chick-Fil-A,5
17626,Francis & Sons Car Wash,3
17715,Azool Grill,31
21284,Azool Grill,31
18237,The Breakfast Club,290
19959,The Breakfast Club,290
21543,The Breakfast Club,290
220,Dove Valley Ranch Golf Club,3
4667,Dove Valley Ranch Golf Club,3
21273,Dove Valley Ranch Golf Club,3
221,"Fletcher's Tire & Auto Service, Inc",6
8823,Blockbuster Video,3
9717,Elephant Bar,56
20774,The Elephant Bar and Grill,6
11898,La Parrilla Suiza,53
22106,Smiles of Beauty-Surprise,4
10478,Chompie's Restaurant & Bakery,115
8978,Caketini,23
226,American Home Maintenance,3
1751,American Home Maintenance,3
2164,American Home Maintenance,3
13156,Planet Hugger,8
3821,Urgent Care Express,3
6943,Urgent Care Express,3
1770,Mindy Nails,4
17562,Mindy Nails,4
22209,Mindy Nails,4
18182,Horizon High School,3
2393,Popeyes Louisiana Kitchen,11
5318,La Canasta Mexican Foods,29
3489,Jiffy Lube,3
12470,Jiffy Lube,3
17535,Cold Stone Creamery,3
12234,Culver's,11
22011,Clipology Salon,3
22069,Clipology Salon,3
13475,Tuesday Morning,3
19147,99 Cents Only,9
10377,Arizona Medical Clinic,3
9727,Lucky Lou's,33
11544,Zipps Sports Grill,51
20303,Lucky Lou's,33
404,Bliss Nail Spa,4
8527,Bliss Nail Spa,4
20954,Bliss Nail Spa,4
5184,Wendy's,3
17201,Alpha Chiropractic,4
11140,Wendy's,3
1106,Forum Nail Salon,3
19105,Forum Nail Salon,3
13902,Moreno's Mexican Grill,36
2103,Kinh Do Hair Design,11
14556,Hangar Cafe,51
19428,Pho Nhat,44
4286,Hangar Cafe,51
18310,Hangar Cafe,51
1193,Connie's Jewelry Gallery,3
1952,Connie's Jewelry Gallery,3
232,International House of Pancakes,5
234,Two Hippies Magic Mushroom Burgers,122
3407,Two Hippies Magic Mushroom Burgers,122
4193,Two Hippies Magic Mushroom Burgers,122
17052,Two Hippies Magic Mushroom Burgers,122
235,East Valley Family Physicians,7
330,East Valley Family Physicians,7
7921,East Valley Family Physicians,7
18507,East Valley Family Physicians,7
19806,East Valley Family Physicians,7
1562,Chompie's,96
3539,Keegan's Grill & Taproom Foothills,44
17485,Climb Max Climbing Gym,24
15824,Seattle Espresso,19
1894,Chompie's,96
9695,Chompie's,96
14365,Chompie's,96
4531,Macayo's Mexican Kitchen,29
7881,Bosa Donuts,50
7642,Arizona State Fair Information,3
6486,North Central Sports Bar,5
6658,Kierland Massage Club,3
5891,Nourish,112
12921,BBVA Compass,3
20260,Old World Brewery,15
1969,Five Guys Burgers and Fries,73
13499,Five Guys Burgers and Fries,73
2394,International House of Pancakes,17
12291,Domino's Pizza,4
7508,Lustre Bar,23
3558,Tom's Tavern & 1929 Grill,40
15096,Picazzo's Organic Italian Kitchen,54
4846,Tom's Tavern & 1929 Grill,40
9673,Dukes Sports Bar & Grill,72
244,Arizona Sandwich Co,24
17900,Arizona Sandwich Co,24
20267,The Orchard,4
20380,Cut To A T,3
22158,Cut To A T,3
549,Cvs Pharmacy,3
7243,Valley Eyecare Center,9
19018,Valley Eyecare Center,9
22830,Valley Eyecare Center,9
1306,Ocotillo Golf Resort & Bernard's Fine Dining,14
5393,Ocotillo Golf Resort,3
15676,In-N-Out Burger,53
6376,BLD,148
247,Mafia Mike's Pizza,3
11307,Golden Egg Roll,24
706,Takamatsu Of Chandler,83
888,Takamatsu Of Chandler,83
12475,"Spotted Donkey Cantina, el Pedregal",76
17427,"Spotted Donkey Cantina, el Pedregal",76
20948,Richardson's Cuisine of New Mexico,62
10655,Patsy Grimaldi's Pizzeria,91
22622,Pepper Bandits,3
22813,Pepper Bandits,3
858,Summit Diner,7
17789,Summit Diner,7
19266,Talavera,39
19673,Joe's Crab Shack,59
6144,The Keg Steakhouse & Bar,65
7122,Rosati's Pizza,15
250,Aunt Chilada's Tempe,79
11695,Aunt Chilada's Tempe,79
19757,Aunt Chilada's Tempe,79
13680,U.S. Egg,90
22205,U.S. Egg,90
10261,SakeBomber Sushi & Grill,91
15500,The Ups Store,5
10991,SakeBomber Sushi & Grill,91
252,Amazing Carpet & Tile Cleaning,4
1410,Amazing Carpet & Tile Cleaning,4
11066,Amazing Carpet & Tile Cleaning,4
5372,"Peterson Brian R,DDS",3
256,Tested Best Products Tactical Gear,3
1165,Tested Best Products Tactical Gear,3
7027,Arizona Fun Services,12
20882,Sycamore Creek Apartments,6
13226,CenturyLink,3
14518,El Dorado Resort,3
12962,My Big Fat Greek Express,63
5179,Tempe Sports Complex,14
1844,The Munchies Cafe,32
9396,The Munchies Cafe,32
17716,The Munchies Cafe,32
2930,Astor House,32
17739,Agave - The Arizona Spa,17
1268,The Joint ...The Chiropractic Place,12
15123,The Joint ...The Chiropractic Place,12
5734,Barber Parlor,9
8811,Barber Parlor,9
8589,Cafe Zupas,24
14963,Red Lobster,19
19997,Carolina's Mexican Food,147
16212,Eastwind Restaurant,54
18278,Hana Sushi,32
21248,Eastwind Restaurant,54
908,Giuseppe's on 28th,141
3469,Giuseppe's on 28th,141
7129,Morgan Hope,5
8364,Giuseppe's on 28th,141
10906,Giuseppe's on 28th,141
11075,Giuseppe's on 28th,141
11494,Giuseppe's on 28th,141
22624,Giuseppe's on 28th,141
4980,The Parking Spot,4
8332,Hole-in-the-Rock,27
11790,The Elephant Bar and Grill,6
11809,Shine Coffee,9
17526,Harris Dental,8
1384,First Class Auto Service,10
19509,Freddy's Frozen Custard & Steakburgers,41
11853,YC's Mongolian Grill,20
11753,Z's Greek,132
16924,Smashburger,105
16826,Z's Greek,132
16228,Phoenix Towing Service,6
18335,Phoenix Towing Service,6
18897,Phoenix Towing Service,6
22228,Phoenix Towing Service,6
8496,Last Drop Bar,3
11560,Stetson Village Family Dentistry,4
12724,Stetson Village Family Dentistry,4
1121,Frank's Pizza & Wings,15
8695,Frank's Pizza & Wings,15
8919,Frank's Pizza & Wings,15
13005,Frank's Pizza & Wings,15
14951,Frank's Pizza & Wings,15
16205,Frank's Pizza & Wings,15
16885,Frank's Pizza & Wings,15
20395,Frank's Pizza & Wings,15
21141,Frank's Pizza & Wings,15
21404,Cisco's Grill,5
21405,Frank's Pizza & Wings,15
21789,Frank's Pizza & Wings,15
6063,Arizona Exterminating Co.,5
8440,Fatburger,33
19887,Tacos Jalisco,9
2555,C & S Sporting Goods,4
13750,Scottsdale Fred Astaire Dance Studio,3
14212,Scottsdale Fred Astaire Dance Studio,3
5048,Custom Crafted Floor Covering,3
15454,Custom Crafted Floor Covering,3
3412,Jalapeño Inferno Bistro Mexicano,137
7430,Spinato's Pizza,74
3607,Jalapeño Inferno Bistro Mexicano,137
8134,Jalapeño Inferno Bistro Mexicano,137
13359,Jalapeño Inferno Bistro Mexicano,137
15928,Jalapeño Inferno Bistro Mexicano,137
20389,Jalapeño Inferno Bistro Mexicano,137
7575,Ish Salon,5
4739,Discount Tire Company,3
9244,Discount Tire Company,3
843,The Keg Steakhouse & Bar,78
7475,Dragon Palace,55
18569,Dragon Palace,55
18855,Dragon Palace,55
1114,Fetch Doggie Store & Kitty Too,8
2476,Fetch Doggie Store & Kitty Too,8
7673,Fetch Doggie Store & Kitty Too,8
8508,Fetch Doggie Store & Kitty Too,8
12877,Fetch Doggie Store & Kitty Too,8
19397,Fetch Doggie Store & Kitty Too,8
22329,Fetch Doggie Store & Kitty Too,8
12771,All Over Towing,3
18298,All Over Towing,3
20362,Li's Bowl,36
6262,Birdz and Beyond,4
12745,Birdz and Beyond,4
19694,Birdz and Beyond,4
1693,Ayala's AZ Kitchen Mexican Cafe,13
1938,Ayala's AZ Kitchen Mexican Cafe,13
8132,Ayala's AZ Kitchen Mexican Cafe,13
2129,Sinbad's Restaurant,6
8995,Ayala's AZ Kitchen Mexican Cafe,13
14718,Ayala's AZ Kitchen Mexican Cafe,13
15597,Ayala's AZ Kitchen Mexican Cafe,13
19912,TGI Friday's,6
18541,Ayala's AZ Kitchen Mexican Cafe,13
20455,Ayala's AZ Kitchen Mexican Cafe,13
20847,Ayala's AZ Kitchen Mexican Cafe,13
21233,Ayala's AZ Kitchen Mexican Cafe,13
2422,Dunkin Donuts,5
9730,Dunkin Donuts,5
14184,New England Clock Shop,3
20046,New England Clock Shop,3
6117,Long John Silver's Seafood Shoppes,4
10366,Long John Silver's Seafood Shoppes,4
2275,Hub Clothing,23
3364,Hub Clothing,23
4904,Hub Clothing,23
5244,Hub Clothing,23
8169,Hub Clothing,23
9486,Hub Clothing,23
10154,Hub Clothing,23
17006,G-Star Raw Store Scottsdale,4
10559,Hub Clothing,23
10984,Hub Clothing,23
12087,Hub Clothing,23
12196,Hub Clothing,23
4044,Just Brakes,3
13666,Hub Clothing,23
13265,Barneys New York,20
14724,Hub Clothing,23
18243,Hub Clothing,23
19704,Hub Clothing,23
10238,Comfort Inn,11
9452,Scottsdale Nails II,27
9739,Scottsdale Nails II,27
13134,a.bloom Salon,10
17518,a.bloom Salon,10
5482,Welcome Diner,34
6151,Welcome Diner,34
13866,Welcome Diner,34
13492,Cool Gelato Italiano,21
18458,Welcome Diner,34
1032,Red Square,3
16078,Red Square,3
361,Dreaming Summit Animal Hospital,8
7281,Dreaming Summit Animal Hospital,8
7327,Dreaming Summit Animal Hospital,8
13262,Dreaming Summit Animal Hospital,8
19625,Dreaming Summit Animal Hospital,8
20735,Dreaming Summit Animal Hospital,8
2167,Islands Restaurant,28
7596,McDonald's,3
15214,Hot Wok Mr Cook,34
10256,McDonald's,3
17397,Gigis Cupcakes,13
10973,Waffle House,17
1650,Kabuki Japanese Restaurant,165
8011,Kabuki Japanese Restaurant,165
13613,Kabuki Japanese Restaurant,165
11112,J & G Steakhouse,94
10857,Carlos O'Briens,43
22166,Carlos O'Briens,43
3070,Starbucks Coffee,3
7826,Starbucks Coffee,3
16204,Fast Fix Jewelry and Watch Repairs,3
18747,Fast Fix Jewelry and Watch Repairs,3
1724,Barro's Pizza,3
15040,Barro's Pizza,3
13940,Tim Hill DMD,3
3850,Agave Dentistry,3
14447,Tim Hill DMD,3
12438,New Heights Tattoo & Piercing,3
951,The Good Egg - Phoenix,4
296,Pottery Barn,4
20125,Glow Skin & Body Studio,9
19478,Pottery Barn,4
16427,Sweet Salvage,7
4083,Khyber Halal Restaurant & Catering,3
3730,Tinylittlechef at Home,7
6040,Tinylittlechef at Home,7
14280,Tinylittlechef at Home,7
15353,Tinylittlechef at Home,7
18154,Tinylittlechef at Home,7
21364,Tinylittlechef at Home,7
5668,Arizona Ministers,3
19767,Lemy Nail & Spa,4
19178,Arizona Ministers,3
2735,Omaha Steakhouse,12
3760,Omaha Steakhouse,12
8867,Omaha Steakhouse,12
9238,Omaha Steakhouse,12
12816,Omaha Steakhouse,12
14368,Omaha Steakhouse,12
15449,Omaha Steakhouse,12
15558,Omaha Steakhouse,12
19850,Omaha Steakhouse,12
21643,Omaha Steakhouse,12
876,Sushi Brokers,5
12568,Sushi Brokers,5
14445,Havana Café,147
21092,Havana Café,147
17477,Danny's Family Carousel Car Wash,3
14751,Mimis Cafe,34
22157,Mission Grille,9
10675,Hilton Garden Inn-Phoenix Midtown,8
16495,Comfort Inn Phoenix West,3
17815,Buzznbeez Good Food Truck,9
21624,Buzznbeez Good Food Truck,9
15945,The Hero Factory,53
309,Sonoran Beauty Salon,8
2043,Sonoran Beauty Salon,8
11943,Sonoran Beauty Salon,8
13060,Sonoran Beauty Salon,8
15861,Sonoran Beauty Salon,8
16903,Sonoran Beauty Salon,8
17748,Sonoran Beauty Salon,8
18546,Sonoran Beauty Salon,8
9783,Corner Bakery Cafe,32
313,A Waggin Tail,3
12045,A Waggin Tail,3
19055,A Waggin Tail,3
2626,Koltton Fox,4
15043,Marquis Diagnostic Imaging,3
15734,Marquis Diagnostic Imaging,3
13011,The Spoon Cafe,3
1921,Sir Veza's Taco Garage,4
486,Avanti Restaurant of Distinction,50
14161,Avanti Restaurant of Distinction,50
9044,Compass Arizona Grill,78
15458,El Norteno,30
4891,Orange Patch,3
18256,Scottsdale Green Belt,35
6113,Goodwill of Central Arizona,14
10448,Orange Patch,3
16641,Blitz Sports Bar & Grill,59
10166,New Mexican Grill,12
21503,Starbucks,5
14122,Best Western Inn of Chandler,3
15155,Best Western Inn of Chandler,3
7530,Pure Sushi,93
319,The Good Egg,36
19875,The Good Egg,36
22533,The Good Egg,36
11831,Staples,3
16994,Melrose Kitchen,4
19896,Einstein Bros Bagels,8
11456,Pho 35,6
9316,Sedona Ridge Apartments,3
21891,Sedona Ridge Apartments,3
4650,Le Cordon Bleu,3
10568,"Gigi's Mind, Body & Soul Day Spa",5
17809,"Gigi's Mind, Body & Soul Day Spa",5
21029,"Gigi's Mind, Body & Soul Day Spa",5
13408,Dragonfly Tea Company,32
2306,Capri on Camelback,15
2957,Capri on Camelback,15
7155,Capri on Camelback,15
8360,Capri on Camelback,15
9666,Capri on Camelback,15
10406,Capri on Camelback,15
11110,Capri on Camelback,15
12292,Capri on Camelback,15
13171,Capri on Camelback,15
14595,Capri on Camelback,15
17261,Capri on Camelback,15
10992,Celebrity Tanning ,7
19454,Capri on Camelback,15
19701,Capri on Camelback,15
326,Marc's Sports Grill & Nightlife,17
7135,Urban Yoga,43
10372,Salsa Blanca,55
14923,Salsa Blanca,55
22734,Prime Medical Clinic,5
9551,Sage Organic Skin Care,7
13377,Prime Medical Clinic,5
22227,Guerrero's,18
2886,Fresh Mint,128
12262,Fresh Mint,128
20687,Fresh Mint,128
3786,Jerk Hut Jamaican Grille,17
22195,Jerk Hut Jamaican Grille,17
1993,Baby Kay's Cajun Kitchen,121
4360,Baby Kay's Cajun Kitchen,121
10350,Baby Kay's Cajun Kitchen,121
11746,Thai Rama Restaurant,85
7085,Japanese Friendship Garden - Ro Ho En,28
2354,Chakra 4 Herb & Tea House,3
3420,Chakra 4 Herb & Tea House,3
15591,A Day In Paradise Pet Grooming,4
2566,Titan Alarm,3
15594,Titan Alarm,3
1877,McDonald's,6
16897,Hot Dog on a Stick,4
4336,McDonald's,6
9379,McDonald's,6
7395,Andante Apartments,3
16325,Mokis Hawaiian Grill,32
