business_id,review_id,user_id,RecommendationId,bus_categories,bus_latitude,bus_latitude_rounded2,bus_longitude,bus_longitude_rounded2,bus_name,bus_neighborhoods,bus_open,bus_review_count,bus_stars,bus_state,bus_zip_code,user_average_stars,user_name,user_review_count,user_votes,chk_checkin_info
Xq9tkiHhyN_aBFswFeGLvA,nPadOMwlKQNMN2B0O3_ldA,wUEp87FqOB9ew27Iz6zk_w,21607,"[u'American (New)', u'Restaurants']",33.4471735,33.45,-112.073781,-112.07,The Arrogant Butcher,,True,321,4.0,AZ,85004,,Mia,113.0,,"{u'22-5': 4, u'22-4': 9, u'22-2': 2, u'22-0': 1, u'19-5': 40, u'19-4': 37, u'19-6': 3, u'19-1': 13, u'19-0': 11, u'19-3': 16, u'19-2': 24, u'11-5': 9, u'11-4': 13, u'11-1': 12, u'11-0': 9, u'11-3': 9, u'11-2': 6, u'12-6': 1, u'12-4': 20, u'12-5': 17, u'12-2': 9, u'12-3': 17, u'12-0': 10, u'12-1': 11, u'16-2': 5, u'16-3': 8, u'16-0': 1, u'16-1': 12, u'16-6': 2, u'16-4': 14, u'16-5': 26, u'21-4': 18, u'21-5': 16, u'21-0': 3, u'21-1': 1, u'21-2': 4, u'21-3': 4, u'20-4': 34, u'15-1': 2, u'15-0': 5, u'15-3': 4, u'15-2': 3, u'15-5': 10, u'15-4': 7, u'15-6': 1, u'18-0': 28, u'18-1': 12, u'18-2': 20, u'18-3': 26, u'18-4': 37, u'18-5': 31, u'18-6': 1, u'8-0': 1, u'8-1': 1, u'23-6': 1, u'23-4': 1, u'23-5': 1, u'13-3': 6, u'13-2': 5, u'13-1': 6, u'13-0': 9, u'13-6': 1, u'13-5': 14, u'13-4': 8, u'9-0': 1, u'9-4': 1, u'9-6': 1, u'20-1': 9, u'20-0': 2, u'20-3': 14, u'20-2': 8, u'20-5': 34, u'7-6': 1, u'17-6': 3, u'17-5': 31, u'17-4': 33, u'17-3': 35, u'17-2': 21, u'17-1': 9, u'17-0': 8, u'10-0': 1, u'10-1': 3, u'10-2': 5, u'10-3': 2, u'10-4': 2, u'14-4': 8, u'14-5': 18, u'14-0': 4, u'14-1': 5, u'14-2': 5, u'14-3': 3, u'1-4': 1, u'5-4': 1}"
L7xHcco1yNpWkVlsv4lODQ,qbzfdLVe80DVnDlHdNuu3Q,-kIvLyWpY17aRa0vPp-RmA,215,"[u'Nightlife', u'Irish', u'Bars', u'Sports Bars', u'Restaurants']",33.6390308,33.64,-112.1850369,-112.19,RT O'Sullivan's,[],False,43,,AZ,85308,4.04,Aaron,109.0,"{u'funny': 64, u'useful': 214, u'cool': 117}","{u'22-4': 5, u'13-6': 5, u'20-2': 7, u'21-1': 5, u'11-3': 3, u'16-0': 2, u'18-0': 1, u'16-1': 4, u'23-6': 2, u'15-1': 3, u'15-3': 2, u'15-2': 1, u'15-5': 1, u'15-4': 4, u'15-6': 4, u'23-2': 1, u'18-1': 6, u'22-5': 5, u'18-3': 13, u'18-4': 15, u'18-5': 4, u'22-1': 2, u'23-5': 9, u'14-4': 2, u'22-3': 1, u'14-6': 4, u'14-3': 1, u'0-4': 1, u'0-5': 6, u'0-6': 1, u'19-6': 1, u'0-0': 1, u'18-6': 1, u'0-2': 1, u'18-2': 4, u'19-5': 7, u'19-4': 7, u'1-2': 1, u'1-5': 1, u'19-0': 1, u'19-3': 14, u'19-2': 6, u'11-5': 1, u'13-1': 4, u'11-6': 2, u'11-1': 1, u'11-0': 1, u'13-5': 3, u'11-2': 2, u'12-6': 1, u'12-2': 3, u'12-3': 5, u'12-1': 1, u'19-1': 1, u'13-3': 2, u'23-4': 1, u'17-3': 10, u'9-6': 1, u'20-1': 3, u'20-0': 1, u'20-3': 10, u'23-0': 1, u'20-5': 15, u'20-4': 12, u'20-6': 1, u'17-1': 3, u'17-6': 5, u'17-5': 9, u'17-4': 5, u'16-6': 5, u'17-2': 2, u'16-4': 2, u'16-5': 5, u'21-4': 6, u'21-5': 9, u'21-6': 1, u'21-0': 1, u'16-3': 3, u'21-2': 2, u'21-3': 7}"
L7xHcco1yNpWkVlsv4lODQ,hqQU2bN1BqePngiOgHZgCw,9wtjbcQiqkcPsP9CDZqI6w,15042,"[u'Nightlife', u'Irish', u'Bars', u'Sports Bars', u'Restaurants']",33.6390308,33.64,-112.1850369,-112.19,RT O'Sullivan's,[],False,43,,AZ,85308,,,,,"{u'22-4': 5, u'13-6': 5, u'20-2': 7, u'21-1': 5, u'11-3': 3, u'16-0': 2, u'18-0': 1, u'16-1': 4, u'23-6': 2, u'15-1': 3, u'15-3': 2, u'15-2': 1, u'15-5': 1, u'15-4': 4, u'15-6': 4, u'23-2': 1, u'18-1': 6, u'22-5': 5, u'18-3': 13, u'18-4': 15, u'18-5': 4, u'22-1': 2, u'23-5': 9, u'14-4': 2, u'22-3': 1, u'14-6': 4, u'14-3': 1, u'0-4': 1, u'0-5': 6, u'0-6': 1, u'19-6': 1, u'0-0': 1, u'18-6': 1, u'0-2': 1, u'18-2': 4, u'19-5': 7, u'19-4': 7, u'1-2': 1, u'1-5': 1, u'19-0': 1, u'19-3': 14, u'19-2': 6, u'11-5': 1, u'13-1': 4, u'11-6': 2, u'11-1': 1, u'11-0': 1, u'13-5': 3, u'11-2': 2, u'12-6': 1, u'12-2': 3, u'12-3': 5, u'12-1': 1, u'19-1': 1, u'13-3': 2, u'23-4': 1, u'17-3': 10, u'9-6': 1, u'20-1': 3, u'20-0': 1, u'20-3': 10, u'23-0': 1, u'20-5': 15, u'20-4': 12, u'20-6': 1, u'17-1': 3, u'17-6': 5, u'17-5': 9, u'17-4': 5, u'16-6': 5, u'17-2': 2, u'16-4': 2, u'16-5': 5, u'21-4': 6, u'21-5': 9, u'21-6': 1, u'21-0': 1, u'16-3': 3, u'21-2': 2, u'21-3': 7}"
FX5mDx1QR31IoCZznjJJ5w,zloC0Wwpt-IFCIzP7904qw,yQO6VkPeSEScs0xGkANSLg,11673,"[u'Hot Dogs', u'Restaurants']",33.519588,33.52,-111.909524,-111.91,Hot Dog Stop,,True,38,3.5,AZ,85250,3.0,David,26.0,"{u'funny': 10, u'useful': 45, u'cool': 10}","{u'8-3': 1, u'11-3': 1, u'13-4': 3, u'15-1': 1, u'15-0': 1, u'15-3': 2, u'15-2': 4, u'15-5': 1, u'15-4': 1, u'18-1': 1, u'18-2': 1, u'18-4': 2, u'14-4': 1, u'6-1': 1, u'14-1': 2, u'14-2': 1, u'14-3': 1, u'13-3': 2, u'13-2': 2, u'13-1': 1, u'13-0': 4, u'11-1': 3, u'13-6': 4, u'13-5': 3, u'11-2': 4, u'12-6': 2, u'12-4': 2, u'12-5': 3, u'12-2': 3, u'12-3': 2, u'12-0': 5, u'12-1': 3, u'11-5': 1, u'11-6': 1, u'9-2': 1, u'8-0': 1, u'7-3': 1, u'7-2': 1, u'7-1': 1, u'7-0': 1, u'7-4': 2, u'16-3': 1, u'16-1': 1, u'16-6': 1, u'16-4': 1, u'10-2': 1, u'10-3': 2, u'10-4': 2, u'11-0': 1}"
zp713qNhx8d9KCJJnrw1xA,D6FzwdcXzO46xQFpixU8RA,CZiJug5VJjdDaJKWc0MQGg,4455,"[u'Mexican', u'Restaurants']",33.4691316,33.47,-112.0475116,-112.05,La Condesa Gourmet Taco Shop,,True,307,4.0,AZ,85006,3.5,Joe,3.0,"{u'funny': 0, u'useful': 1, u'cool': 0}","{u'22-3': 1, u'22-0': 1, u'19-5': 12, u'19-4': 13, u'19-6': 9, u'19-1': 8, u'19-0': 1, u'19-3': 7, u'19-2': 6, u'11-5': 10, u'11-4': 14, u'11-6': 9, u'11-1': 8, u'11-0': 15, u'11-3': 18, u'11-2': 8, u'12-6': 7, u'12-4': 4, u'12-5': 23, u'12-2': 12, u'12-3': 8, u'12-0': 13, u'12-1': 9, u'16-2': 5, u'16-3': 2, u'16-0': 3, u'16-1': 3, u'16-6': 8, u'16-4': 2, u'16-5': 11, u'21-4': 5, u'21-5': 6, u'21-0': 3, u'21-3': 2, u'15-0': 1, u'15-3': 2, u'15-2': 2, u'15-5': 10, u'15-4': 2, u'15-6': 6, u'18-0': 5, u'18-1': 4, u'18-2': 5, u'18-3': 9, u'18-4': 8, u'18-5': 5, u'18-6': 9, u'8-4': 1, u'13-3': 8, u'13-2': 8, u'13-1': 5, u'13-0': 2, u'13-6': 10, u'13-5': 11, u'13-4': 8, u'9-0': 1, u'9-5': 2, u'9-4': 1, u'9-6': 1, u'20-1': 6, u'20-0': 5, u'20-3': 4, u'20-2': 5, u'20-5': 11, u'20-4': 6, u'7-5': 1, u'20-6': 2, u'17-6': 6, u'17-5': 14, u'17-4': 3, u'17-3': 9, u'17-2': 9, u'17-1': 2, u'17-0': 4, u'10-0': 1, u'10-1': 2, u'10-2': 3, u'10-3': 4, u'10-4': 8, u'10-5': 4, u'10-6': 1, u'14-4': 5, u'14-5': 7, u'14-6': 6, u'14-0': 5, u'14-1': 1, u'14-2': 2, u'14-3': 2}"
pAHUC05ceak48e745i6G4g,f5qe3BjT_i7vaXHxBO2w0g,ATMjah8XLLbKqUAobjsINQ,3689,"[u'Burgers', u'American (Traditional)', u'Mexican', u'Restaurants']",33.6401752,33.64,-111.9951643,-112.0,Paradise Valley Burger Company,,True,69,4.5,AZ,85032,,Chris,11.0,,"{u'13-5': 1, u'14-3': 1, u'17-5': 2, u'15-0': 1, u'17-4': 7, u'15-2': 2, u'15-5': 2, u'15-4': 3, u'18-0': 6, u'18-1': 1, u'18-2': 1, u'18-3': 3, u'18-4': 4, u'22-2': 1, u'14-5': 2, u'12-1': 3, u'14-0': 1, u'14-1': 3, u'14-2': 2, u'18-5': 3, u'19-5': 3, u'19-4': 1, u'19-6': 1, u'19-1': 2, u'19-0': 2, u'19-3': 1, u'19-2': 1, u'13-3': 1, u'11-4': 1, u'13-1': 3, u'11-6': 2, u'11-1': 2, u'11-3': 1, u'13-4': 2, u'12-6': 1, u'12-4': 5, u'12-5': 3, u'12-2': 3, u'12-3': 1, u'12-0': 1, u'6-1': 1, u'11-5': 2, u'9-2': 1, u'8-6': 1, u'13-2': 2, u'20-3': 3, u'9-6': 1, u'16-2': 2, u'16-3': 1, u'16-0': 1, u'16-1': 2, u'17-3': 4, u'17-2': 4, u'17-1': 1, u'16-5': 3, u'10-2': 1, u'10-3': 1, u'10-5': 1}"
sMO71vGV8wkKujOle3-v7g,eEGUH_L7vln4nzCx0Ntojg,Rtep3VNYoTnU64w3n3iDgw,8552,"[u'Barbeque', u'Restaurants']",33.633835,33.63,-112.235873,-112.24,Famous Dave's,,True,63,4.0,AZ,85382,2.57,Cindi,21.0,"{u'funny': 2, u'useful': 10, u'cool': 2}","{u'16-0': 4, u'11-3': 2, u'11-2': 2, u'21-2': 3, u'16-5': 3, u'17-6': 8, u'15-3': 3, u'15-2': 1, u'15-5': 5, u'15-4': 1, u'15-6': 2, u'18-0': 2, u'18-1': 3, u'18-2': 6, u'18-3': 8, u'18-4': 5, u'18-5': 2, u'18-6': 2, u'14-5': 4, u'14-0': 1, u'14-1': 1, u'14-2': 1, u'14-3': 2, u'22-4': 2, u'16-4': 2, u'16-6': 5, u'19-5': 7, u'19-4': 7, u'19-6': 5, u'19-1': 1, u'19-0': 1, u'19-3': 3, u'19-2': 4, u'11-5': 5, u'13-2': 2, u'13-0': 3, u'11-1': 1, u'13-6': 5, u'13-5': 7, u'13-4': 6, u'12-6': 4, u'10-0': 1, u'12-4': 3, u'12-5': 7, u'12-2': 7, u'12-3': 1, u'12-0': 1, u'12-1': 4, u'13-3': 1, u'20-1': 1, u'20-3': 4, u'20-2': 2, u'20-5': 6, u'20-4': 3, u'20-6': 3, u'16-2': 3, u'16-3': 1, u'17-5': 5, u'17-4': 6, u'17-3': 6, u'17-2': 2, u'17-1': 2, u'17-0': 3, u'21-4': 1, u'21-5': 1, u'21-6': 1, u'10-6': 1, u'21-3': 1}"
sMO71vGV8wkKujOle3-v7g,3JZ7Kw-p37k_6HNSVHjqWA,psKmvETtm5OV5TEPyIdyGA,19724,"[u'Barbeque', u'Restaurants']",33.633835,33.63,-112.235873,-112.24,Famous Dave's,,True,63,4.0,AZ,85382,,,,,"{u'16-0': 4, u'11-3': 2, u'11-2': 2, u'21-2': 3, u'16-5': 3, u'17-6': 8, u'15-3': 3, u'15-2': 1, u'15-5': 5, u'15-4': 1, u'15-6': 2, u'18-0': 2, u'18-1': 3, u'18-2': 6, u'18-3': 8, u'18-4': 5, u'18-5': 2, u'18-6': 2, u'14-5': 4, u'14-0': 1, u'14-1': 1, u'14-2': 1, u'14-3': 2, u'22-4': 2, u'16-4': 2, u'16-6': 5, u'19-5': 7, u'19-4': 7, u'19-6': 5, u'19-1': 1, u'19-0': 1, u'19-3': 3, u'19-2': 4, u'11-5': 5, u'13-2': 2, u'13-0': 3, u'11-1': 1, u'13-6': 5, u'13-5': 7, u'13-4': 6, u'12-6': 4, u'10-0': 1, u'12-4': 3, u'12-5': 7, u'12-2': 7, u'12-3': 1, u'12-0': 1, u'12-1': 4, u'13-3': 1, u'20-1': 1, u'20-3': 4, u'20-2': 2, u'20-5': 6, u'20-4': 3, u'20-6': 3, u'16-2': 3, u'16-3': 1, u'17-5': 5, u'17-4': 6, u'17-3': 6, u'17-2': 2, u'17-1': 2, u'17-0': 3, u'21-4': 1, u'21-5': 1, u'21-6': 1, u'10-6': 1, u'21-3': 1}"
MY0_6BAzQCu4sqXqwNEFfg,H9mKzDscoJ8gYZwwsqACCw,iC7NVBmkzRl4rKEU5MWS0A,21216,"[u'Pizza', u'Restaurants']",33.42263,33.42,-111.940813,-111.94,Mellow Mushroom,,True,156,3.0,AZ,85281,,,,,"{u'22-6': 4, u'22-5': 4, u'22-4': 5, u'22-3': 4, u'22-2': 1, u'22-1': 3, u'22-0': 3, u'19-5': 23, u'19-4': 13, u'19-6': 14, u'19-1': 12, u'19-0': 7, u'19-3': 3, u'19-2': 4, u'11-5': 1, u'11-4': 4, u'11-6': 5, u'11-1': 2, u'11-0': 1, u'11-3': 3, u'11-2': 3, u'12-6': 6, u'12-4': 6, u'12-5': 6, u'12-2': 6, u'12-3': 5, u'12-0': 3, u'12-1': 6, u'16-2': 4, u'16-3': 6, u'16-1': 2, u'16-6': 5, u'16-4': 5, u'16-5': 10, u'21-4': 9, u'21-5': 6, u'21-6': 3, u'21-0': 4, u'21-1': 5, u'21-2': 8, u'21-3': 10, u'15-1': 1, u'15-0': 5, u'15-3': 1, u'15-2': 1, u'15-5': 2, u'15-4': 4, u'15-6': 6, u'18-0': 13, u'18-1': 7, u'18-2': 3, u'18-3': 16, u'18-4': 13, u'18-5': 18, u'18-6': 7, u'23-3': 3, u'23-1': 1, u'23-6': 3, u'23-4': 9, u'23-5': 7, u'0-5': 1, u'0-6': 4, u'2-1': 1, u'0-3': 1, u'13-3': 3, u'13-2': 3, u'13-1': 1, u'13-0': 3, u'13-6': 16, u'13-5': 9, u'13-4': 8, u'20-1': 4, u'20-0': 8, u'20-3': 9, u'20-2': 6, u'20-5': 14, u'20-4': 13, u'20-6': 6, u'17-6': 5, u'17-5': 12, u'17-4': 12, u'17-3': 4, u'17-2': 7, u'17-1': 4, u'17-0': 8, u'10-1': 1, u'10-4': 2, u'10-5': 1, u'2-5': 1, u'14-4': 2, u'14-5': 8, u'14-6': 5, u'14-1': 1, u'14-2': 1, u'14-3': 2, u'1-6': 2}"
RPgsrBEcc4NWlvnaW4Hwxg,fE3JLPdFeGnUpA7SQpw_Lw,1-1KQfSPv-fJ-Rgi_U9aAg,8504,"[u'Home Services', u'Real Estate', u'Apartments']",33.4633969,33.46,-112.3140438,-112.31,Crystal Springs,[],True,3,,AZ,85323,3.93,Holly,28.0,"{u'funny': 3, u'useful': 26, u'cool': 7}","{u'12-2': 1, u'17-3': 1, u'22-1': 1, u'17-0': 1, u'12-6': 1, u'22-3': 2, u'6-4': 1, u'6-2': 1, u'21-3': 1}"
xHI3saK0sAJEHeMK4IGVvg,GrqzhFG3KDY0Hs4_PunAFQ,9SZBVZ-mxebOVa1BlWFtWw,2312,"[u'Hot Dogs', u'Food Stands', u'Restaurants']",33.4528292,33.45,-112.0685027,-112.07,Short Leash Dogs,,True,192,4.5,AZ,85004,3.73,Jill,173.0,"{u'funny': 92, u'useful': 250, u'cool': 65}","{u'11-3': 25, u'13-4': 14, u'21-4': 1, u'21-3': 3, u'15-1': 1, u'15-3': 1, u'15-2': 6, u'15-5': 1, u'18-0': 2, u'18-2': 26, u'22-4': 1, u'18-4': 12, u'23-4': 1, u'14-4': 2, u'14-5': 1, u'14-2': 1, u'14-3': 2, u'19-5': 2, u'19-4': 10, u'19-0': 1, u'19-3': 3, u'19-2': 19, u'11-5': 29, u'13-2': 10, u'11-1': 13, u'13-6': 2, u'13-5': 1, u'11-2': 10, u'12-6': 1, u'12-4': 53, u'12-5': 6, u'12-2': 17, u'12-3': 24, u'12-0': 2, u'12-1': 7, u'13-3': 7, u'9-5': 17, u'18-3': 4, u'11-4': 76, u'17-4': 7, u'20-2': 4, u'20-4': 5, u'8-5': 11, u'16-2': 39, u'16-3': 1, u'17-5': 2, u'16-1': 1, u'17-3': 3, u'17-2': 29, u'16-5': 1, u'10-0': 2, u'10-1': 2, u'10-2': 4, u'10-3': 2, u'10-4': 25, u'10-5': 29, u'21-2': 1, u'11-0': 2}"
1vl4-5il_LGtDRxUCy9ldw,RH2O3WKySwMObqYvadlEkw,q3AkEe_ikhwsdv5BYenQhA,4008,"[u'Food', u'Coffee & Tea', u'Breakfast & Brunch', u'Restaurants']",33.4656999629047,33.47,-112.082265575253,-112.08,Vovomeena,[],True,106,,AZ,85003,3.0,JJ,7.0,"{u'funny': 2, u'useful': 6, u'cool': 1}","{u'8-1': 10, u'11-3': 4, u'10-1': 4, u'12-6': 15, u'12-4': 8, u'6-2': 1, u'10-2': 3, u'12-3': 2, u'14-6': 1, u'5-4': 1, u'11-5': 12, u'11-4': 6, u'11-6': 26, u'11-1': 6, u'13-6': 3, u'13-5': 2, u'11-2': 3, u'6-6': 4, u'5-1': 3, u'6-4': 3, u'12-5': 15, u'12-2': 4, u'6-3': 4, u'12-1': 2, u'9-1': 2, u'13-3': 2, u'9-3': 7, u'9-2': 7, u'9-5': 28, u'9-4': 4, u'13-2': 1, u'7-3': 4, u'7-2': 2, u'7-1': 2, u'9-6': 27, u'7-6': 5, u'7-5': 9, u'7-4': 5, u'10-6': 34, u'16-4': 1, u'8-4': 3, u'8-5': 26, u'8-6': 16, u'10-3': 4, u'10-4': 4, u'10-5': 23, u'8-2': 4, u'8-3': 1}"
o1GIYYZJjM6nM03fQs_uEQ,gzhY7AppRUGDRtmNF5iLDw,Bacq0-I3Y9zxeMYER_wzSw,85,"[u'Seafood', u'Restaurants']",33.4542695,33.45,-111.9094198,-111.91,Salt Cellar,,True,147,3.5,AZ,85257,,Jasmine,1.0,,"{u'16-0': 2, u'10-5': 2, u'23-1': 1, u'16-5': 1, u'23-2': 1, u'15-1': 1, u'15-0': 1, u'22-5': 7, u'18-0': 7, u'18-1': 4, u'18-2': 5, u'22-4': 2, u'18-4': 10, u'22-2': 2, u'22-1': 1, u'23-5': 2, u'17-3': 2, u'14-6': 1, u'18-5': 5, u'0-5': 2, u'0-6': 2, u'19-6': 6, u'18-6': 7, u'0-3': 1, u'19-5': 12, u'19-4': 7, u'22-0': 1, u'19-1': 4, u'19-0': 3, u'19-3': 3, u'19-2': 3, u'13-6': 1, u'1-5': 1, u'12-0': 1, u'9-5': 1, u'18-3': 5, u'5-2': 1, u'20-0': 2, u'20-3': 3, u'20-5': 9, u'20-4': 4, u'20-6': 2, u'17-6': 6, u'17-5': 8, u'17-4': 12, u'16-6': 2, u'17-2': 1, u'17-1': 2, u'17-0': 3, u'21-4': 4, u'21-5': 11, u'21-6': 1, u'16-4': 3, u'21-2': 3, u'21-3': 3}"
f_2iPdAHrcKMwMFJSRdFZQ,Gg5Smx2oa2w5hDLmjlosvA,fssa5dBpTurPCpqoTSXC6Q,925,"[u'Mexican', u'Restaurants']",33.476983,33.48,-111.9258,-111.93,Super Burrito,,True,27,3.0,AZ,85257,,Marilyn,16.0,,"{u'10-5': 1, u'12-3': 2, u'22-3': 1, u'0-0': 1, u'15-0': 1, u'15-3': 1, u'21-5': 1, u'15-6': 1, u'18-0': 2, u'23-3': 1, u'18-3': 1, u'18-4': 1, u'22-1': 1, u'23-5': 1, u'14-4': 1, u'14-5': 1, u'0-4': 3, u'0-6': 1, u'2-6': 1, u'1-0': 1, u'1-3': 1, u'16-5': 1, u'1-5': 1, u'19-0': 1, u'1-6': 2, u'11-5': 1, u'11-4': 1, u'13-1': 1, u'11-1': 3, u'11-0': 1, u'13-5': 1, u'13-4': 1, u'12-6': 1, u'12-4': 1, u'12-5': 1, u'6-3': 1, u'12-1': 1, u'5-1': 1, u'9-4': 1, u'9-6': 1, u'7-3': 1, u'20-0': 1, u'20-2': 1, u'20-5': 1, u'8-1': 1, u'16-6': 1, u'19-4': 2, u'3-6': 1, u'10-0': 2, u'8-5': 2, u'21-1': 1, u'21-2': 1}"
BFZHdg2TRrgw56CyqkSryA,x7GihNu-ptcBVA-dRt-Hjw,UkgqwLOJuKH1ZrL5fytbog,13754,"[u'Mexican', u'Restaurants']",33.6556844,33.66,-111.9300279,-111.93,Blue Agave Mexican Cantina,,True,72,3.0,AZ,85054,3.0,Amy,7.0,"{u'funny': 4, u'useful': 8, u'cool': 1}","{u'17-0': 5, u'11-3': 3, u'13-4': 2, u'17-5': 10, u'17-2': 4, u'16-1': 2, u'17-6': 5, u'18-0': 7, u'12-5': 5, u'18-1': 7, u'15-1': 1, u'15-0': 1, u'15-3': 2, u'15-2': 1, u'15-5': 6, u'22-5': 3, u'15-6': 5, u'23-2': 2, u'22-6': 2, u'18-2': 7, u'18-3': 5, u'18-4': 7, u'18-5': 10, u'22-1': 1, u'22-0': 3, u'14-4': 2, u'22-3': 3, u'14-6': 4, u'14-0': 1, u'14-1': 1, u'22-2': 1, u'0-4': 1, u'22-4': 2, u'1-2': 1, u'18-6': 6, u'0-2': 1, u'16-6': 3, u'19-5': 5, u'19-4': 18, u'19-6': 4, u'19-1': 2, u'23-3': 2, u'19-3': 5, u'19-0': 7, u'11-5': 1, u'11-4': 2, u'13-1': 2, u'13-0': 3, u'11-1': 3, u'11-0': 1, u'13-5': 4, u'11-2': 1, u'12-6': 4, u'12-4': 5, u'19-2': 5, u'12-2': 4, u'12-3': 3, u'12-0': 2, u'12-1': 3, u'13-3': 2, u'23-4': 2, u'13-2': 2, u'20-1': 1, u'20-0': 5, u'20-3': 2, u'20-2': 9, u'20-5': 2, u'20-4': 4, u'21-3': 2, u'16-2': 1, u'16-3': 2, u'16-0': 3, u'17-4': 4, u'17-3': 5, u'14-5': 7, u'17-1': 7, u'16-5': 4, u'21-4': 1, u'21-5': 2, u'21-6': 1, u'10-3': 1, u'21-0': 4, u'16-4': 4, u'21-2': 3, u'13-6': 4}"
DQNTPtaIjCzNFOUtYb3qRg,O7B2gokE7ZScKTGkHIRd9Q,CP-IE-zyc2Mv3jlaceElVQ,11631,"[u'Hobby Shops', u'Art Supplies', u'Shopping', u'Arts & Crafts']",33.598282,33.6,-112.118429,-112.12,Phoenix Scrapbook Store,,True,3,4.5,AZ,85029,,,,,
nMHhuYan8e3cONo3PornJA,wpzSOSQaKW_VHGNRD_1KBw,QwFvmn6BBVFmPoPyQHra4Q,5241,"[u'Food', u'Tea Rooms', u'Japanese', u'Restaurants']",33.4495394,33.45,-112.0656645,-112.07,Nobuo At Teeter House,,True,189,4.5,AZ,85004,,Angelika,7.0,,"{u'17-0': 1, u'21-1': 1, u'11-3': 4, u'11-2': 1, u'7-3': 1, u'16-3': 1, u'22-5': 1, u'15-6': 1, u'23-2': 1, u'18-1': 6, u'18-2': 9, u'18-3': 3, u'23-6': 1, u'18-5': 11, u'18-6': 8, u'21-5': 12, u'14-4': 1, u'18-4': 4, u'14-6': 1, u'12-1': 1, u'14-2': 1, u'17-2': 3, u'22-4': 1, u'0-0': 1, u'22-1': 2, u'19-5': 14, u'19-4': 10, u'19-6': 2, u'19-1': 6, u'19-3': 8, u'19-2': 6, u'11-5': 7, u'13-2': 1, u'11-6': 2, u'11-1': 2, u'13-6': 4, u'13-5': 3, u'13-4': 4, u'12-6': 2, u'12-4': 5, u'12-5': 4, u'12-2': 2, u'12-3': 4, u'22-3': 4, u'13-3': 1, u'9-6': 1, u'20-1': 4, u'20-3': 6, u'20-2': 13, u'20-5': 11, u'20-4': 8, u'7-5': 1, u'20-6': 3, u'16-2': 1, u'17-6': 1, u'17-5': 9, u'17-4': 5, u'16-6': 2, u'14-5': 4, u'17-1': 4, u'16-5': 2, u'21-4': 9, u'17-3': 7, u'21-6': 3, u'10-4': 1, u'16-4': 2, u'21-2': 3, u'21-3': 2}"
KTF-E3NfkJy2wiwcgOPyVQ,EZSs2nl5DIsr84-pooZf8Q,d0wJVf7Gv7v1B-HHYhxZtQ,15378,"[u'Asian Fusion', u'Restaurants']",33.4799784,33.48,-111.9107414,-111.91,Tottie's Asian Fusion,,True,130,4.0,AZ,85251,3.12,Soo Jin,166.0,"{u'funny': 104, u'useful': 251, u'cool': 126}","{u'11-3': 12, u'13-4': 3, u'16-1': 3, u'17-6': 6, u'15-1': 1, u'8-6': 1, u'15-2': 1, u'15-5': 1, u'15-4': 1, u'15-6': 4, u'18-0': 1, u'18-1': 13, u'18-2': 10, u'18-3': 9, u'23-6': 1, u'18-5': 6, u'18-6': 15, u'18-4': 6, u'14-6': 2, u'14-1': 2, u'16-6': 8, u'17-1': 6, u'19-5': 10, u'19-4': 10, u'19-6': 8, u'19-1': 11, u'19-3': 8, u'19-2': 8, u'11-5': 3, u'11-4': 10, u'13-1': 3, u'11-6': 4, u'11-1': 10, u'13-6': 12, u'13-5': 1, u'11-2': 7, u'12-6': 3, u'12-4': 7, u'12-5': 4, u'12-2': 3, u'12-3': 3, u'12-1': 5, u'20-1': 5, u'20-3': 3, u'20-2': 6, u'20-5': 9, u'20-4': 6, u'20-6': 7, u'16-2': 4, u'16-3': 3, u'17-5': 7, u'17-4': 4, u'17-3': 4, u'17-2': 9, u'16-4': 1, u'16-5': 3, u'10-2': 2, u'10-3': 1, u'10-6': 2, u'8-3': 1}"
jVgtPnzXvZQOCCIUPEBktA,6yjIeFUje8iE0fKKxBOz0g,3uR5YTXgW4hatuFnaNxSGg,22774,"[u'Mexican', u'Restaurants']",33.7005934,33.7,-111.9235128,-111.92,Jalapeño Inferno Bistro Mexicano,,True,137,3.5,AZ,85255,3.56,Lisa,68.0,"{u'funny': 27, u'useful': 67, u'cool': 22}","{u'15-1': 1, u'17-4': 8, u'17-5': 3, u'15-6': 1, u'18-0': 6, u'18-1': 5, u'18-2': 5, u'22-4': 1, u'18-4': 13, u'18-5': 8, u'18-6': 3, u'14-4': 1, u'14-6': 2, u'14-1': 1, u'14-2': 1, u'16-4': 1, u'19-5': 4, u'19-4': 2, u'19-6': 4, u'19-1': 6, u'19-0': 1, u'19-3': 4, u'19-2': 5, u'13-3': 1, u'13-2': 2, u'13-1': 3, u'13-0': 5, u'11-1': 2, u'13-6': 3, u'13-5': 3, u'13-4': 3, u'12-6': 1, u'12-4': 2, u'12-5': 7, u'12-3': 2, u'12-0': 2, u'18-3': 1, u'11-4': 5, u'20-1': 3, u'20-0': 2, u'20-3': 4, u'20-2': 3, u'20-5': 3, u'20-4': 3, u'16-2': 3, u'17-6': 4, u'16-0': 1, u'11-6': 2, u'16-6': 3, u'17-2': 4, u'17-1': 3, u'17-0': 1, u'10-0': 1, u'10-2': 1, u'10-3': 1, u'10-6': 1}"
