business_id,grp_cat_counts,grp_cat_avg_stars
AhpzPZH3b0PGT9mVoLCQDg,28,3.642857143
iG7KoDGVWVc7KOhN6RG31g,28,3.642857143
QMsUey4Xi1VfHkwbI8YxdQ,28,3.642857143
42xKe5YcCIKmGiqW0i4aGw,28,3.642857143
0idZ5QJ_divjmPyDzqktZA,28,3.642857143
_84VWy6K0MbkVAVPwz_ZTg,28,3.642857143
l5FvoKE2-k6JpGVuhH9YVA,28,3.642857143
gfSNqTICrdeewK8XINGSaA,28,3.642857143
-XQAYmeTFv4MR-M5XAZmWw,28,3.642857143
6syMU43FKGkcbX2957Ga8A,28,3.642857143
6nfTUgP3UvQ_jhnT8kCpew,28,3.642857143
SPBZxmt8_nT30rNVnKHYKA,28,3.642857143
di2QHs2SrY0XFHcfAq_k2A,1,3.5
C4_VnxikagdjSbNQiblzYw,1,3.5
211DetkFdxd8sQ54CMU35A,3,4
KT_r7qwU8sSfcR31zETGkg,3,4
_UrbZpgCq638dWrS0Vly2A,3,4
eIxSLxzIlfExI6vgAbn2JA,3,4
tm-lmBXzrBeKUDj_eQVZYQ,2,3.75
oTKHFsKtwOX73EiO5iDLgQ,2,3.75
KndgAfjs5BBxBq0-3EobXw,2,3.75
Ng64OojrfYmtyBtv_0UMnw,2,3.75
sInUSy63Oh455uWs9p9OqQ,2,3.75
67gi179fNUkU5sApNTcrMg,2,3.75
fgZ2zBACNGcRwyTGCNHWdg,2,3.75
Nwh2N0k-u4q_dV2VLY4Fgw,2,3.75
0wRPvS-sG5x-pEMKVuDBJg,2,3.75
q1D8gjMMV4RZU0kFnB5VwA,2,3.75
LXBsdqhwSB0ebzBkZO4AXw,2,3.75
IdeaZxHXTodHhNtdZk40QQ,2,3.75
Kw73p36_kwWMEMEHqlOKxQ,2,3.75
Qq90BiOx_FWRUDq6afvghw,2,3.75
sOnFGW7XhZ0Vj5sg4L333g,2,3.75
oHwkJgs5Fi0HuUISgtz_Gw,2,3.75
NP78q8e3zdUSBOvbl527ZQ,2,3.75
XO8FVMZFkbb3PMQxlHIqnA,2,3.75
1iEtSD5t6rhRyjB4ygWf2A,2,3.75
OQshbYutpgM8LcBK4mbFdw,2,3.75
ntJAKLAq0cXzzdFgPoo0Iw,2,3.75
OFBJtqWGSx6n6CchtVmoRw,2,3.75
5Isf5xz3rNZk0y79UE6uIw,2,3.75
LYcHGQQHep1COP4Qg433SQ,2,3.75
DEr2k9GGyhF2LOU1iDl7Bw,1,5
-_K8AE722c1u9Dsa8jo_vg,1,5
6ZjiNJ8-MIaEDY5bm_5upw,1,5
rlrSUtmUnM84AVb616Qy6Q,1,5
WIHl_M10eMYdbgX1yU5Kaw,1,5
ubXWyEYO5_auun93nuxcvA,1,5
jliKKoD0dCc2Vm-TZUj3pw,1,5
D5xdl1REXFeix3y1u-nXLw,1,5
lQ-eH2PBkH7uPQELbZuGHA,1,5
s3rFXOBK9SSeSI52PYfuKg,1,5
1LJZUxAzf6EIvphl1wnj4A,1,5
jXmmmsGlhKhe0d0Z3LcIgw,1,5
cnLnPDP2NZh9KKTFFlaWSQ,1,5
7p0OI2Ld46-EzJkRHGQEJQ,1,5
cUN-T9lfSbY8VLsV5YRP0Q,1,5
42uEL1P_rxbaXl8nKU7zsA,1,5
V2kj9TKRh3UFHlIIE69dJw,1,5
tkoBlL1N8e1cNnkeGsKPcg,1,5
mdXOw5ceZ9HlGGtq9D425A,1,5
Zn0i8aC7rq_juCcuHQNd3Q,1,5
pCvl0km6v3Imcpq5UV_-UQ,1,5
pLB3jT6v9IbBlpcpIgwb4w,1,5
JXsuX_SK8GJXz3ANDgKq0w,1,5
5pgzTBgt-HR_0s7TDXSL2g,2,3.5
HxTqLoDSfM9NPjglOzOLqA,2,3.5
IDvBu-JaOB3PWlVfvhwZrw,2,3.5
RBiiGw8c7j-0a8nk35JO3w,2,3.5
ShiXIHc-KyUUzngLwJ72-A,2,3.5
gvJ-Abd5La3CdhcVXK9lzw,2,3.5
hFWqw0X4ToSrhCxEEPYWjA,2,3.5
0zjzaE5tCH86JnPZwDpfaw,3,4.333333333
xUrjU9S-xbTlaL-b5k4p1Q,3,4.333333333
aeRyndix1wheBlff2FBsMg,3,4.333333333
8uOiUajj7BO1e_8sgVneGw,3,4.333333333
spZToZLafm1Da4Rif5Nl1w,3,4.333333333
8SgxmzOgLUCnkuVMs2NOrQ,3,4.333333333
6YbF8_YCRDPXU0_iwh-sZA,3,4.333333333
6NHkOtivA_gb_2EbbJbJ5Q,3,4.333333333
hre_4sjNAo9jYE6PfhRuAw,3,4.333333333
4C-lKI0L6bloWChrqXM5Jg,3,4.333333333
UjCf6ZuzNwzppj_RgecJFg,3,4.333333333
leg0kbfxBVksdt7qf5gXPg,3,4.333333333
Lk4Uk3YU2PFbTsKokJ4yKQ,3,4.333333333
a5N-FJqNPOmhoTV5JkQrww,3,4.333333333
I0wtls_8DC3sVAgjfHKA3w,3,4.333333333
mNVi68A1thk2cYnW_c3e7w,3,4.333333333
S2wlB-5heOTiDxV-MIxnzw,3,4.333333333
GXFGmNCR4jgT8toUBQp2Hg,3,4.333333333
SqO38KrJd9kPEAezSfpVVA,3,4.333333333
Bl-HIAirr0rUNzX767hT4A,3,4.333333333
9hFIqqQNtxlV2dpNyNXnNw,3,4.333333333
TTGeB7Tr1o2PEdi2c1Gx5w,3,4.333333333
ATnqWRvN4OUK97M_68Ipxw,3,4.333333333
jTALZ08gzKSDctaGLL7AmQ,3,4.333333333
1rzofyap0XkxL5nEfbTVPw,3,4.333333333
DeQYrkqtcglnJXhlOwOWDA,3,4.333333333
1z8GEz_Gr7qeBBuMp42WBQ,3,4.333333333
Lr-ht0E_xIUI6xam5_vPwg,3,4.333333333
Ram3V-opJOIebkmBiAzpGw,3,4.333333333
vJZa8tKKjZefYn99ReWPEA,3,4.333333333
5D1DG-EUUO3pMvMOuY6U9Q,3,4.333333333
6D2K191jI1Jzwl4wCIWNyA,5,3.6
f3mMBXe2bTykzx507-YNwA,5,3.6
UBHENdQcmWBG3vnjz6OdMw,5,3.6
9zGhX7nN7gTYGlynPZWeLg,5,3.6
cT6pMZ5bayq-Jfb6urGTnw,5,3.6
bc_nukU3dtZ6zGm4oXqeuA,5,3.6
eUML21oLQDJv4QHSAnA_Hw,5,3.6
gP4EDis1so4p0oPk-IJ4pA,5,3.6
EQxR8CKkKSmHW0fgtqVosg,5,3.6
_8KSZw_NbyxnLZTev02wtw,5,3.6
KXMfiG_2_LALAaGzxt1YbA,5,3.6
uAIZtyGIC1hX4i3Ukmhf6w,5,3.6
-hQ8iZygzi0iiTFUkHgiEA,5,3.6
sN1D1gv_m-KflQ-PlCUbRQ,5,3.6
KVW1OnDvoOCxmy_AKHrKnw,5,3.6
WkuYEGPXwTqTGCqWtJU5tQ,5,3.6
C40IsC_MxEfX3-fOBNe7WA,5,3.6
GAA0q5EN3Brni89vD3pNHg,2,4
J6OojF0R_1OuwNlrZI-ynQ,2,4
0f1oltdXd_3elbeLPK49Og,2,4
RTfAHMeImpYOcotRiPiUaQ,2,4
3ROonV7OO44CRrtcQbPupQ,2,4
yZ-qb1oJzlTXG_b1EPX4TA,2,4
L7iQair3PV3qUnup9I-_1Q,2,4
LxyrtIC5XiaF5Uk5RM9vcQ,2,4
kBU1sIMEgyRnh4_lE6bY1g,2,4
gyPSkAFyz_fQLX1KOEI5Qg,2,4
N-O6v6OHO-RAE9Ojw-7tWA,2,4
fATj2lCnnjw2GHH4iL0TIQ,2,4
r3DcOncukt-julF6u0xS1w,2,4
TKAcdGXguYvGwArfMvoUog,2,4
Rwci2Nk8g92BMOsEIayNuA,2,4
KDaBJjNcj4JUbbF-CXTJ4g,2,4
8bAJSdGa-LGFuOXBKyAwXg,2,4
rZ0Z3pgoML7bQDXBxjLThw,2,4
8AUftQOvr8BZ0AArXJEfYw,2,4
mAN8Oc2Rn5isX3K0Qim1Jw,2,4
un_FGZPZzIGoY1ryNPKTXA,2,4
UuAxFxxabj60OrMFdurShw,2,4.25
pM96dn6jrJg2V7Aj0trPCg,2,4.25
1O4M8H5g3vdrzg9WcLeGsg,2,4.25
w4gNY0SP1Ejmj49ouA-yIw,2,4.25
eXUucICvNPJZGVL2jeU5qg,2,4.25
jUQpIF_bhhF_XQqScrt5yg,2,4.25
5yN5PDo6IsbIUpiR9tHiEQ,2,4.25
5x_AXBG8EVUpytxjHSIiAw,2,4.25
QEgP-kDuXD2fQJHBm3HoFw,2,4.25
TTaS3S_12GjK8gqbfdD70A,2,4.25
zEvJiYlqnRaIk77Kn4-_Uw,2,4.25
BcnAlLboVv5546JAGaUjuA,2,4.25
POY9bgaiKHqqh26dxGnJLA,2,4.25
sPIx5jibK1PdQHNX0yWYHg,2,4.25
yfjnV2wQb5oK9k0xBZZ06w,2,4.25
Z-NqgB1w0VpkwYpuO64rnw,8,3.9375
HkSyssTd5_QNNeGI0-ltTg,8,3.9375
YnuW1Wy-c5tb0LOJV1iGHA,8,3.9375
tyETqrYijm3cY4noCwl9Ww,8,3.9375
kfveMaYeaqGVNHPitT4O9w,8,3.9375
Kv3rSUtmAzDA2ADAkKUVYg,8,3.9375
6oRAC4uyJCsJl1X0WZpVSA,8,3.9375
LzreyGNkVTYw4JFuSxWstA,8,3.9375
vJOzlJdQjNT4YIh3KriqsA,8,3.9375
AEDOhkPdlVoYu3ImKDVk9g,8,3.9375
GJV0xTK_r791z1xfn1wNAA,8,3.9375
mUVTlJSil_xyjPD6qMx8UA,8,3.9375
IDQbSGU2k1MaLkv-sFN-OQ,8,3.9375
n_YHTTG0QIjZ3055wReefQ,8,3.9375
u-VxYYupPzLHJph6XNUe2A,8,3.9375
1zdwPAgiJFJhPeS3YIY09Q,8,3.9375
yktWUtKBja_Lzk3wwR6RFA,8,3.9375
x-Tf4Vbedc43I1CrRhAIDQ,8,3.9375
ar90fbRbQtiyZLtwjwwXUg,6,3.75
oXKPSI-RUqOvmuSCh_DEQQ,6,3.75
ZhMlXLXuZf5z7lxunHk2ww,6,3.75
-E6XYf1ce1NCtV3QQI-3xA,6,3.75
q-qjZDKcBdDRuIUxj7b97g,6,3.75
qiwajZigq_2twTmYofPmDQ,6,3.75
JEreQgso7MH_Io3DXGsEOw,6,3.75
D_dR8uUXQ_8xuUDkmnisCQ,6,3.75
P-udieaEfJRf5FzgZqpHlw,1,4.5
fDST54IsKOGBVtaVN4V8ag,1,4.5
yCUrA0-xccwQfoOMCoh5ZQ,6,4.083333333
AXixlciaDB5jo2NMZmSKoA,6,4.083333333
HxAbZD1nJH_RDZC37Qfo_w,6,4.083333333
CdDKmu0MPYral04GTBzLcg,6,4.083333333
nbAi_aSVRvKC_qGhfewZVw,6,4.083333333
ouxBHpiWqV6mIsP-fjbJAQ,6,4.083333333
KtsxJfAcDoNjhmTZeZtFmw,6,4.083333333
hPh0OJzgJnjerwcDGIsnJw,6,4.083333333
UtPEE7QW8AWeuBfeik5t0A,6,4.083333333
SG_gEmEXL4ID6RAEinC5Bg,6,4.083333333
MwmXm48K2g2oTRe7XmssFw,6,4.083333333
Hw3GaaJ6dxpYP7jy7s0UuQ,6,4.083333333
1yu0qoB0jgN-PADZX92RoA,6,4.083333333
gV2APG0WE-pqR8i-ZBTDew,6,4.083333333
FCJHirFzEtj4M1VcuaKieg,6,4.083333333
xSGUgOwpTnnW31bTZb4tMw,6,4.083333333
u0NbikWwP7TVkMkCily-4g,6,4.083333333
FQxnLcspfNWXVhZonhonGQ,6,4.083333333
DYX7PG1Ms4VUlkWqtWeNhw,6,4.083333333
HVKKDTan7kxtByDduTbuPw,6,4.083333333
8rMSbtMFVtEien-2EfFu6w,4,3.875
aoZELXMGVGrAfUq4fiF-Gg,4,3.875
6G8FMxuYzz1ye4a386Rc_w,4,3.875
Aq6lSh0dfAYMsLoJf17BJQ,4,3.875
EfOU_RyGYqVY1VYc7xsq9w,4,3.875
xtGPxmqw37SZylUPcJ1MHQ,4,3.875
jyD1Z6eX8XOzwGBqfuTusg,4,3.875
l6H0pVvfbTxBuLrp9YpK4g,4,3.875
xYEKBSjs--YSN02SUQ__Tg,4,3.875
oyCqRo5-Huv6Rf3aO9vjlw,4,3.875
6whDz3tSnf75sV_1Jl7Hiw,4,3.875
eHA2551HI-1EIsH7qbnujQ,4,3.875
b9oQ3GnRPyBST8J0OMGuoA,4,3.875
y8J27W7MiTjsEGRG6qORRQ,4,3.875
AfD8WHzRVQ5FEh-i7LbmCQ,4,3.875
FJDiaJSXQip-sgXxYe1vDg,4,3.875
_pTP5e2WgF10i893mgHseg,1,4.5
M3igxUpLFWy1nR7lTw3GjQ,1,4.5
8zF3m-KbRssbJrgv6sJnMg,8,4
9saZ5az_wE5fLhZU3-xIOA,8,4
vcOdP1oPxASz7x0HAmN-9A,8,4
kXT0qcb0UKiVqq9V-CMrlQ,8,4
F0vzQykQKzdX5TdHdOA48A,8,4
W8NDVOVTp5isokY-RbG53Q,8,4
MLPUSpkbWAvr9gJOELKqmQ,8,4
qqKbbeyWVNPHHorqL7qlWw,8,4
xC9w2DE6IrkIm_Tz8swjBw,8,4
f9nrYvsNNaHwQre0i3ubVw,8,4
RalonfLv1B24rKlxu2QbdQ,8,4
qVpu3x3BuuuWu5y1ltMWUw,8,4
Lw5HqHiaH8Xag5rIF6nDsw,8,4
-IptYYZVDxgJgDB_eHJo1A,8,4
FQ0b0SpWXf0uFhO5KWgotQ,8,4
jtaJMynyPb5NaBZMjEaJOA,8,4
ZXRcWs5SUCvSfb8I2aLOnA,8,4
gzK-SJA67V1HDm0sZOkkUg,8,4
MoDHbrMoGnLhbMIGgZZOwQ,8,4
zBPjqEKHcBJN9iNx-QWc5w,8,4
mU33XNKLV_W01wJO8PoZBQ,8,4
U52fRJ-ssFEkXP5W8uYc_w,8,4
DmO9vsVgGwwu7QdZPoi6xA,7,3.428571429
hsOnzcy8mFbUvIWFC1agoQ,7,3.428571429
7Vqrh77SOYwZ3_AOK-TTiQ,7,3.428571429
OPKUjv6D5G46Lh2BHP20fA,7,3.428571429
9tSHBEoAhKu-tkU8n6SKjA,7,3.428571429
TEiuiQi_0W3goZ7x9e_ILw,7,3.428571429
RqbSeoeqXTwts5pfhw7nJg,7,3.428571429
qNoNkF1yJctEs3t40VkX4w,7,3.428571429
9YUe5J_cPCBo_mL7-z9HCQ,7,3.428571429
LNC-ODRh1mMRhPYQ7xxN5w,7,3.428571429
LUVAN-C1S5VBJ-GRbx5Ipg,2,3.75
fh8jKj6FcTksm6Mf4khBaw,2,3.75
eZ_l3IJ53fH3S7tcziV8dA,2,3.75
D1yvWQGnKam_zu_2BZLUVQ,2,3.75
vCHHSc3yXsWHiJYuZOb3cw,2,3.75
RJBjAOFApeZvezKuayGJHg,2,3.75
UZr8iEPMOYxuFxiibKPPRA,2,3.75
_tBjV5yVrOgbTUpri56Ruw,2,3.75
1_66eBlKmw35HPc-gih0mA,2,3.75
ob88xmgLR7eCDMkDk8Xsaw,2,3.75
QqJMC9enrJ8UjlASZuV3rg,2,3.75
cY4R1DvFA5iuM07D11p-WQ,2,3.75
m2ayKGYCc44dpHWVt8Us6w,2,3.75
IJ0o6b8bJFAbG6MjGfBebQ,2,3.75
1pYcTdg1n7_S867aR4SAvw,2,3.75
RwB9pIUMWGnzd4qvEURxXA,2,3.75
cMIeXO0METArpOxEwWfgDA,2,3.75
in0Cw50lYRJC4naELL9LxQ,2,3.75
Ne0E_mk0SrL82C-YepSPEQ,2,3.75
LwJCcfe5-mZBtQNvHdgnbw,2,3.75
aD-E8L7_JaKKNn1kCA37dg,2,3.75
Y4sqHW9fh-RCX77tqwUINw,2,3.75
JmFo5FnmXmryOjFow-5voQ,2,3.75
_p5VD11t9thjf5hQaHrBcQ,2,3.75
G7KbllFEzdWdJUeAUO1GvQ,2,3.75
CjHPV-7C_izUndihSv6Zfg,2,3.75
rhaqjNaD83A-pOWAZe3xmw,1,3.5
PIu2Rocm6_Vyp2M3v6TKdA,1,3.5
EvtjjnRkHX00rhqgrLwaqA,1,3.5
MLkcik_rEYW_CtyrL3yhUg,1,3.5
VbiH2ia99Lc94zIJBk-Yyg,2,3.75
nInabwjYRoTe8nc6X_dYkg,2,3.75
iUyptDuZLnCYSlTFVMm5kA,2,3.75
iqLVYrsX25XUZqjRjvbYfg,2,3.75
Xghv39hXsovyEsyo08IWkw,2,3.75
YQ19y3LYgmAHfgNFa01vyA,3,3.833333333
91IWybAX774ZiXzQYhRtcQ,3,3.833333333
DKk7lb0bVCVoDChyptrOog,3,3.833333333
Je8QTq9npdNeQLEMEgw8Zg,3,3.833333333
YI96mMSf2GxXq7aFHLHx3g,3,3.833333333
LYRAX4OZPGD3DRJew0zW4g,15,4
n-Q7d10K0h6PyNewmiHLyg,15,4
uFJwKlHL6HyHSJmORO8-5w,15,4
O1gnIBCY0DMtK3lGJBfJNw,15,4
qbCNlrrY5Ms0ehAMi3XX6w,15,4
L3BSpFvxcNf3T_teitgt6A,15,4
rWfLMWLCTN3227FnrLoQ-Q,15,4
V-mvhyX6lxu5l2euYatlrQ,15,4
0UZ31UTcOLRKuqPqPe-VBA,15,4
WrMPN5glZGrbI3rvVtxJFw,15,4
PO2JBrCFcxd5ne-7ewDwdw,15,4
zyCrtvCPdSZDhUrH86vbeA,15,4
L5aErVDXrsVpShvy1k0HsQ,15,4
f_edYFDZYxGH4MxPAJ3C2w,15,4
ZUabbxf7-UHq48WWVgtG5g,15,4
TZ4d1i8epUVCyBoONulfUQ,15,4
k94x--NChSq4BCO7XiOXYA,15,4
4t5nsRo5kXykcbNhSgUrvg,15,4
9YHZ0of-3vwIhBW3SBPLjA,15,4
F0ZXhPJD8yNS3xzTxsichg,15,4
9gdQm_wucTIr57ffeT7aYA,15,4
IYYaa562PybzXf8tQnT17w,15,4
L7CleWHCZhXUp2oWvKqYEg,15,4
xSaeulDx3iebtWmuRjcoyw,2,4.25
L9UYbtAUOcfTgZFimehlXw,2,4.25
o6K1dLoVm6g9ThxQTd15hw,2,4.25
AhVAj8F7jjMJcqKD30XwMw,2,4.25
vWnlScr9y2F6_ctDJZ6XLg,2,4.25
6GnJUbiq73xm24F7SixI9g,2,4.25
TVm4yUvfrM0p08ecq5O38A,1,5
BRuHYMDPE2KUHxR7N0056Q,1,5
vDYERdCM8Aj-MMJB9yW3-w,1,5
3cbp_zvUjRaMRffHGxmPfg,1,5
J8aCApsR5aAZxXpPYk0vZw,1,5
O_X3PGhk3Y5JWVi866qlJg,1,4
zU8IfotOLryhaz5okWx6cA,3,3.166666667
oABEe2gmsT-FiW1kGPVTOw,3,3.166666667
LdQKV9UzI4u1ga1npcIp2w,3,3.166666667
YxMnfznT3eYya0YV37tE8w,3,3.166666667
hNx3bcJT3pjw2hxbLhMy8g,3,3.166666667
ORLTCEgKfdxMuGPhIc1O9Q,1,4
6zd_tZhd5kdKBj76ztjyTA,1,4
QC-HGWbkTLct6a92Rx09NQ,6,4.25
Ioi8SAipW_eLRuwH4BV0_Q,6,4.25
eSWEZVcsKBb3JDe3EfUR9w,6,4.25
RS6V9TGTLQmBRuXsmWCOTg,6,4.25
lfysf-HycrQ7Z02HuPqgKg,6,4.25
Re0Xw-AYkn6NK7QRk3kPEg,6,4.25
jSRPuytD6HuRUDzxnQpvBQ,6,4.25
6vKgpermKi8PNDYD5mkpKQ,6,4.25
FvmZskuhJ9W5_HE3aRtBDQ,6,4.25
PxxmgEM5cktuAArsL2lnAQ,6,4.25
CSuIebFIkTVELjbjxZiajA,6,4.25
mD3_Ta6YURrSbF8Dft885w,6,4.25
4jyN9UwyvDzL5CwUTaeF4w,13,3.884615385
Uwin4a2xiUr3bJEviCmThg,13,3.884615385
O-SE2b4SncLzk6jnPd8g6Q,13,3.884615385
c_Hgu6zirKI2l71TAhrTRQ,13,3.884615385
X25CYzSxzCgk2nO3DkrgdA,13,3.884615385
VaS7LItYGX5Dr7rHe7aJiQ,13,3.884615385
xsrgYzugnt-VwQPOtKiqjA,13,3.884615385
4SviSw8uRF0ddj_HxUVnuA,13,3.884615385
eIWGYfGEoOS0dup41APkoA,13,3.884615385
O36iUta8mR3XsbACp4nS3Q,13,3.884615385
Awqx7Ek8J92z-NbEsw0rCA,13,3.884615385
145SQ_msdQ1yo7J0E63VoA,13,3.884615385
he3SGzMnDcJh0Vn4o_akYg,13,3.884615385
erHz0NkEG1AP3aAtnu3eFw,13,3.884615385
dNyjWz6CnYvrhPnpqNV5NA,13,3.884615385
MFxhYRVqFcEZC009-6yfOw,13,3.884615385
l0S5b8YYyDbjttTWtKc-gg,13,3.884615385
851fLByWWHjWmTL-3pYMzQ,13,3.884615385
qqWy0Q1KMkFfKp_veyRAfg,13,3.884615385
JUDKNzY9GZFH_0fX6cnI7g,13,3.884615385
yeuy070bBkc4CD71M1VZIA,13,3.884615385
ff9FIHbKAx80wgCKKwsESg,13,3.884615385
_uc_VNsFQKsvclW8lmONjg,13,3.884615385
VslWrTzjCFBG_2Ru9nwjMA,13,3.884615385
BbjtUK0_FeBW_dlgWTfQMA,13,3.884615385
2k8oHZ62WoK6elvyF9jAIg,13,3.884615385
Hl0DRZMaoXoWTKovxeWz9g,13,3.884615385
U0uzHoDoh-4p-7SrFr8LTg,13,3.884615385
EKsU_kslUiuqybCsOkpfQQ,13,3.884615385
4bnLfKXorJ9HVmt7Oc8lcw,13,3.884615385
wdmPm4humpG_3jlkueF5rA,13,3.884615385
PHRBJdf5j2GqW92ArnORRw,13,3.884615385
Hpx0whyVG000_db0PUHQXQ,13,3.884615385
l7YiGLhHbJgDOyozNJI1CQ,13,3.884615385
kCmG7i8cWDYjisla-TWLYQ,13,3.884615385
7xEaT8kSWhTWOAC5W343jA,1,3
SuGhbuqKT5D2EP-cIy4LTw,1,3
qwi36CWfyYxrBnyF5jA2FQ,1,3
TWsI4hcD-h1KcL3YdNm7vw,1,3
a86O40QjwMxqaQYo9ZBM3Q,1,3
09QAAACarx9CzLsbRjOuUg,1,3
fN-ISSf1Ic68B2kDNek_uQ,1,3
bpYPGPg9y8epOYP_jJlc4g,1,3
TcB2FSAwS5jeumxy99EvHQ,1,3
t8QrsDTlbnDDuyyQWsG1HA,1,3
9SQRKVxMDNnRWFBJgDokAw,1,3
MseESuncyg0jnbmFR3F43Q,1,3
Pu4cnxL5wWGbcaLAXisRuw,1,3
Gv7ZcuJBDMDeV_iVYEJRGg,1,3
QLW9Yc9PCQbvnI9Y-ox88Q,1,3
nDhRgwpuo_W-JXdbCIyojw,1,3
lXXVWba-NaONAL20h5sU6Q,1,3
kBKMhXYHmxlCQubUdxShBQ,1,3
zsMNY7nDppcceMgzKp6eZg,1,5
NBEy2gKB3cQRrTY9C7bfLQ,1,5
aesdfSIJ3oVF0IGvDuZ8wQ,1,5
H85IDGgg1QqRlGwBy3Ekyw,1,5
HA77uuIO9IfP4DUzEYOdTA,1,5
y6dEkjR5FMP2h1L5V6pI4A,1,5
5Hyuk4-v6H7wKhexWM2mZA,1,5
mW3Ot_ZgpYFwxy4gu6WpUQ,1,5
lj-uBV_QZBHduSAL6TQFaw,1,5
uW9O59Dou9F1yCGEpp9coA,1,5
ZYnvMVHDGqYJtX_Ikiq4hA,1,5
e10J4FIeeMEntDLoPqgMgw,1,5
xZ2ZOFKLMUhPLYmEuAiQFg,1,5
07UqHgBkJ4Kach2sVT2FdQ,1,5
k6gU2z2I_S0SYt_pPagJpA,1,5
ot09FnahqIu-QhsuDpiJIg,1,5
1OofU2yrTZMes1iJUo5pcA,1,5
3YcFRBpVKZBDt3DuQqrwmg,1,5
JmLZFLPZ0DvLJIfLKg5qTw,1,5
L27Nsxc6CeBr0GdWYpYv-Q,1,5
3X_t3pO_jJJ7NTV4zC7Brw,1,5
IHV7Som8DHHLpAj69fa4jw,1,5
2OVyzv2RFtk6QQmhFpGj1g,1,5
Hs5ucqGY-IzV4wIYYe_f5Q,1,5
Db9-OOejM9nox12FmEO-Bg,1,5
b8JjgOCy9Wc6-mrnnA70sg,1,5
6_8wAUMpJX719lrqvuCHnw,1,5
11RiiPlMWgSwGf5CSzGdkw,1,5
2e3v5rl80j4pI3L2135xYg,17,4.029411765
dsh91PoFIn_gHCFEM0okHw,17,4.029411765
bxuKrGz1C4kXm_kjILdfAA,17,4.029411765
2e1jzfiHFGCRpV66gYNVbA,17,4.029411765
5nahZe5bBYUbFWgEfwoNOA,17,4.029411765
Wf0kUu4bQyWMTaV77ZB1Gg,17,4.029411765
wepFVY82q_tuDzG6lQjHWw,17,4.029411765
5xnyQS26YJfD6az9Cwf8sw,17,4.029411765
qTx2IZG66_B2US3L_4TnDA,17,4.029411765
UJnL0GygZpd-uUxeOUgPVQ,17,4.029411765
7fWPKr3g18w2xpzalLvv6w,17,4.029411765
Hzd20nEBE7i-Dxd8Qg85cA,17,4.029411765
hHE4OHAc8dONTV8QsGLbWg,17,4.029411765
SvhXjMn91ODnzkjjZY7j6A,17,4.029411765
MWoM_zf75KD0VcOm8Yb58A,17,4.029411765
BW-64ad2ikPu8M48nV69wQ,17,4.029411765
dC6rDLGRoch_DOZk5kLkWw,17,4.029411765
JXBdcBb3ivm89fhr6-yfSQ,17,4.029411765
ezh7DWNch2eNHTUyAnV7lg,17,4.029411765
kgm46SAqlVObnRKjcyDMyA,17,4.029411765
yQfyRIFk7AUSAXcTflWsHQ,3,3.333333333
L51LcD2HWoXMcPh4ilRQCQ,3,3.333333333
ttjDIKdZcEB3bREqv4V2JQ,3,3.333333333
4QigcZn2BMfmfe66Tqui1A,3,3.333333333
Goh1iRVtzLuYRVm8kpyyjA,3,3.333333333
5yRChLjoF31e46CttFK9fQ,3,3.333333333
A43gguDSjkWYyyH7210Unw,3,3.333333333
e4eERbHNzNd9LKOXrjMnHg,3,3.333333333
pr62DwKHSH4QzJkz-1be9A,3,3.333333333
RqmE46axGgrS9lrbge0CKA,3,3.333333333
E80cnPB9ve2Z5QeOhrkv5A,3,3.333333333
sQnIwxSmu3toihB-BCYjqA,3,3.333333333
quuw7VE2acuLEve_LVKbRw,3,3.333333333
nbO0X6SNrZWOoDQS3WQCPw,3,3.333333333
V5dTST0s3Bf-aeUfT4EvIA,3,3.333333333
c9HQA7fmLKpjqk7WbIjNOg,3,3.333333333
L1RRjvUedzoKkFcOJSv1fQ,3,3.333333333
4GsI6zedtFa2dTqo50w9-w,1,4
ZD3Nvl1hKmGPhImhvTRIKQ,1,4
pbl23PcE__9R04hQkrTO9w,1,4
Qcj2oLNPDYARllyfdnpGjA,1,4
p9amH4v0zP1BQgJhYjeUMg,1,4
DNLzXOSMH4SpdTnzMe_izA,1,4
w-KjLZY8Nsv3zsD_qZJo7Q,1,4
GTMlaMHzuIRlwvwpvSML1A,1,4
FdAi2yvDJC1LPZOLhaoo6w,5,3.5
cXx-fHY11Se8rFHkkUeaUg,5,3.5
e0vubCKi8KD8zC2C6FdbuQ,5,3.5
hNVcBhJSD5HyLKMf_Z7TaA,5,3.5
_TWT58PWunYIyPgpz1fuog,5,3.5
66XZYUBswb9K12I1FVVi7Q,5,3.5
x9v89DS_1pXVKYDHLiqmfg,1,5
nWLPuXTP6cunw86V1rJMAQ,1,5
QGFdc1xfKIX0BOZO1mKTuw,1,5
3398Ccw-mUHbzYcIToDi6g,1,5
pkAxiGlb5VIYtlSj2PM5Eg,1,5
SiNo08iNNiqV9ketg5CQGQ,1,5
dn2UDWCHjk-AvAI7I7jU-g,1,5
GNlARuZFOPoNy2llvf5lnA,2,4.5
Ph7mUPRBOICljbN9f9VtVQ,2,4.5
LoFX3XAun814ZHwfKj7xYg,2,4.5
YmDdHsgxHMRMiXp_VEjJ9g,2,4.5
ecU2fxdAKWn1vwxd5S5byA,2,4.5
HVacSNXpcjce6TNTNUieAQ,2,4.5
pw-sP0AlZq19w9P3vEsPSw,2,4.5
