RecommendationId,calc_user_avg_stars,calc_user_rev_count
16408,,
16448,5.0,3.0
15933,,
17975,,
16931,,
19739,,
18316,,
6818,,
17568,,
18807,,
19971,,
6652,,
5839,,
10184,,
15644,,
6805,,
15254,,
7765,,
13327,,
17599,,
18469,4.416666666666667,12.0
10086,,
16048,,
1948,,
3624,,
22349,,
11113,,
15282,,
1334,,
4209,,
14784,,
8665,,
20728,,
5624,,
4160,,
3973,,
78,,
1851,,
18016,,
3247,,
4136,,
6296,,
2072,,
7305,,
7697,,
17321,,
19527,,
22850,,
5151,,
21506,,
20930,,
8482,,
2758,,
15571,,
1391,,
6860,,
10922,,
11765,,
12893,,
16332,,
15619,,
5273,,
20263,,
21760,,
727,,
863,,
14059,,
22221,,
11040,,
844,4.5,4.0
3898,,
7392,,
13101,,
16569,,
19479,,
19552,,
14336,,
20937,,
49,,
569,,
12319,,
8576,,
8271,,
6194,,
13394,,
20444,,
9699,,
22402,,
13688,,
18928,,
69,,
13542,,
16590,,
392,4.0,2.0
22728,4.0,2.0
21446,4.0,2.0
2845,,
20981,,
2884,,
14014,,
9573,,
22887,,
18246,,
21395,,
22378,,
20454,,
15761,,
10634,,
6396,,
5598,,
640,,
14845,,
15572,,
1004,,
4634,,
624,,
15408,,
15683,,
8393,,
15468,,
5272,,
13556,,
7622,,
21291,,
15958,,
16955,,
73,5.0,1.0
2863,,
17549,,
4499,,
8703,,
20269,,
349,,
3097,,
6228,,
17903,,
3109,,
4897,,
22202,,
2172,,
1219,,
12886,,
6469,,
19430,,
11179,,
11477,,
8447,,
3718,,
20329,,
12188,,
255,,
1486,,
12426,,
4862,,
5483,,
11468,,
7286,,
15941,,
17116,,
4569,,
17678,,
16985,,
5142,,
9855,,
13038,,
15514,,
20925,,
18028,,
10048,,
7403,,
8828,,
16260,,
12447,,
801,,
18307,,
5467,,
15045,,
16384,,
16433,,
5354,,
19339,,
21672,,
22296,,
22590,,
8498,,
4480,,
3696,,
1137,,
4304,,
22704,,
18472,,
10773,,
21773,,
5721,,
16591,,
20425,,
4116,,
1009,,
6807,,
10935,,
13911,,
1860,,
4284,,
4790,,
8451,,
12817,,
17358,,
2003,,
20594,,
21129,,
15964,,
1806,,
3395,,
8397,,
10306,,
10476,,
15242,,
4890,,
5528,,
13545,,
1790,,
3460,,
11242,,
11568,,
14047,,
16532,,
2045,,
3216,,
4707,,
4954,,
15320,,
17671,,
5980,,
7057,,
9627,,
11392,,
13070,,
13928,,
21426,,
14379,,
16029,,
17263,,
17322,,
2345,,
18170,,
19340,,
20638,,
20820,,
21138,,
9626,,
20192,,
10300,,
4987,,
15495,,
3652,,
7702,,
11776,,
19545,,
19613,,
6463,,
21008,,
21440,,
553,,
16006,,
106,,
11547,,
3642,,
6477,,
6845,,
10383,,
12942,,
11065,,
12707,,
11920,,
12133,,
12603,,
15443,,
16121,,
18197,,
20261,,
5195,,
18253,,
19802,,
2008,,
19692,,
20589,3.0,2.0
182,3.0,2.0
8560,,
8685,,
13069,,
12213,,
22268,,
12457,,
13221,,
16214,,
4743,,
17168,,
20154,,
20463,,
3037,,
831,,
311,,
5819,,
5949,,
5959,,
9101,,
10579,,
14816,,
15067,,
17160,,
20234,,
3594,,
1102,,
1671,,
3173,,
7487,,
7998,,
9949,,
13617,,
14477,,
14978,,
22025,,
20744,,
984,,
12115,,
2790,,
6003,,
8398,,
4268,,
2616,,
3523,,
6987,,
8150,,
9242,,
11168,,
11320,,
22035,,
22927,,
1503,,
6490,,
22010,,
4053,,
15588,,
18204,,
13360,,
13879,,
17756,,
18549,,
53,,
1171,3.857142857142857,7.0
8212,3.857142857142857,7.0
20403,3.857142857142857,7.0
5383,,
10921,,
19743,,
4632,,
16219,,
13566,,
22709,,
17089,,
3637,,
8870,,
474,,
4067,,
17811,,
15951,,
19726,,
5228,,
12119,,
8428,,
19444,,
7264,,
9025,,
22509,,
11139,,
4374,,
21055,,
7887,,
1984,,
12810,,
4376,,
1668,,
4381,,
5378,,
7471,,
8160,,
11774,,
433,,
606,,
3038,,
8008,,
9172,,
10484,,
14352,,
14914,,
15932,,
17087,,
17454,,
22681,,
2493,,
10541,,
13285,,
20294,,
1937,,
2007,,
4465,,
13337,,
15814,,
20556,,
22722,5.0,1.0
22766,,
18187,,
3486,,
7494,,
9976,,
16991,,
22272,,
21437,,
5772,,
7002,,
19569,,
21413,,
5864,,
20776,,
22332,,
22530,,
382,,
11575,,
2130,,
2814,,
535,,
16393,,
16637,,
11405,,
8244,,
12866,,
13853,,
14850,,
20643,,
22456,,
22821,,
13216,,
19160,,
5779,,
7665,,
8614,,
9760,,
9621,,
55,,
1029,,
6067,,
21828,,
56,,
16208,,
17850,,
57,,
15916,,
12445,,
16998,,
17383,,
20914,,
3693,,
12590,,
58,,
387,,
19860,,
18774,,
565,,
20182,4.0,1.0
13000,,
4312,,
3846,,
13754,,
4932,,
10231,,
18265,,
19039,,
22055,,
14614,,
60,,
61,,
6433,,
16966,,
19410,4.0,3.0
20052,4.0,3.0
304,,
3359,,
6324,,
5352,,
9002,,
13379,,
13945,,
18534,,
16962,,
17486,,
19547,,
21978,,
18741,,
4526,,
22756,,
7374,,
9979,,
11899,1.0,1.0
13082,,
1456,,
21848,,
7005,,
13049,,
21836,,
2533,,
13168,,
9395,,
1914,,
22694,,
1425,,
7626,,
17096,,
12864,,
21179,,
1023,,
16614,,
2537,,
683,,
21962,,
5124,,
11350,,
22400,,
15788,,
12311,,
8518,,
22696,,
22746,,
12420,,
9222,,
7747,,
17888,,
8175,,
18510,,
2128,,
2168,,
2563,,
3844,,
5027,,
9534,,
14021,,
17775,,
18114,,
1536,,
19452,,
8730,,
19795,,
20551,,
2556,,
7510,,
6809,,
12114,,
8415,,
16484,,
18303,,
4876,,
10193,,
14672,,
16651,5.0,1.0
17560,,
7299,,
13781,,
18590,,
19041,,
16261,,
14481,,
21526,,
14569,,
11609,,
22478,,
11700,,
12126,,
15936,,
18354,,
16334,,
1506,,
21367,,
14409,,
20066,,
18064,,
19847,,
18554,,
8981,,
2926,,
5504,,
19236,,
1086,,
17949,,
19535,,
15021,,
10848,,
13563,,
11435,,
10434,,
10517,,
19940,,
13107,,
6901,,
13046,,
2857,,
14628,,
19042,,
9669,,
19062,,
10604,,
3952,,
12782,,
13852,,
18902,,
20134,,
21719,,
4631,,
939,,
3720,,
4117,,
22177,,
16292,,
17362,,
20243,,
906,,
3516,,
8982,,
3533,,
4235,,
7580,,
15434,,
7618,,
12718,,
19652,,
14085,,
21655,,
14608,4.333333333333333,6.0
19439,,
11421,,
19868,,
21339,,
8533,,
7339,,
22489,,
22198,,
16973,,
20714,,
4896,,
13489,,
15914,,
22921,,
4113,,
8294,,
10835,,
12009,,
17035,,
15161,,
21744,,
11228,,
17730,,
14313,,
17680,,
7740,,
11050,,
17118,,
12928,,
10956,,
2260,,
18625,,
21626,,
6896,3.0,1.0
8829,,
12820,,
18330,,
584,,
4195,,
11584,,
6846,,
68,,
20342,,
17208,,
4543,,
18920,,
3931,,
9824,,
21745,,
10093,,
13743,,
2235,,
7228,,
21861,,
12192,,
4015,,
4076,,
4500,,
9330,,
11907,,
12321,,
12908,,
14591,,
14898,,
16397,,
16728,4.041666666666667,24.0
17901,,
6689,,
19212,,
7289,,
7447,,
15133,,
9935,,
1024,,
6183,,
2689,,
2870,,
11970,,
13438,,
320,,
814,,
944,,
7463,,
7682,,
7793,,
8449,,
10583,,
12756,,
12791,,
12883,,
14613,,
15620,,
18525,,
18624,,
19332,,
19337,,
20184,,
4306,,
1457,,
19579,,
10586,,
21159,,
4633,,
6447,,
16776,,
1087,,
14284,,
20196,,
2252,,
1252,,
3977,,
12193,,
5654,,
15207,,
2251,,
18565,,
6127,,
925,,
17767,,
1258,,
10077,,
2044,,
3692,,
4332,,
15482,,
5746,,
8247,,
8934,,
15738,,
20471,,
21865,,
16272,,
10455,,
9789,,
10362,,
20953,,
17700,,
3056,,
1653,,
928,,
6258,,
2489,,
19035,,
3636,,
18789,,
6461,,
21929,,
14704,,
11772,,
16112,,
5616,,
5917,,
6650,,
10767,,
19610,,
2052,,
8747,,
11397,,
21349,,
1867,,
5975,,
21296,,
22542,,
17673,,
2456,,
14757,,
13838,,
17207,,
16881,,
9335,,
2896,,
16627,,
4197,,
12812,,
22020,,
13755,,
13551,,
17119,,
18845,,
616,,
5070,,
11403,,
5525,,
12327,,
6922,,
10651,,
15476,,
8333,,
11969,,
7548,,
8254,,
12371,,
13533,,
6790,,
218,,
7655,,
11195,,
19554,,
10566,,
3429,,
2636,,
15692,,
21661,,
850,,
2270,,
21774,,
2656,,
12612,,
13165,,
7735,,
21389,,
22605,,
2053,,
4214,,
19026,,
4936,,
10418,,
9470,,
14192,,
11372,,
11134,,
21741,,
9508,,
8315,,
8403,,
2937,,
7074,,
16125,,
7191,,
8421,,
14626,,
22457,,
2144,,
15993,,
13318,,
3403,,
3481,,
9806,,
12687,,
16493,,
10459,,
3386,,
13037,,
1081,,
6999,,
532,,
7790,,
860,,
4060,,
20766,,
14038,,
14077,,
2963,,
14264,,
17579,,
20289,,
15337,,
2632,,
16785,,
20626,,
5022,,
13246,,
22916,,
21758,,
5241,,
11832,,
14732,,
2289,,
12181,,
17024,,
5205,,
13484,,
5479,,
17782,,
3564,,
11983,,
6643,,
14565,,
17726,,
9710,,
18092,,
6843,,
9221,,
261,,
6613,,
11848,,
15120,,
15379,,
8032,,
15691,,
18537,,
19698,,
14645,,
18263,,
77,,
18843,,
4655,,
11469,,
327,,
1228,,
4901,,
13992,,
16085,,
13978,,
20418,,
7693,,
19630,,
6892,,
21545,,
15015,,
80,3.5555555555555554,9.0
20751,,
233,,
17180,,
284,,
15252,,
20457,,
6848,,
13494,,
19942,,
1030,,
1577,,
3404,,
4091,,
5389,,
6756,,
8749,,
11455,,
12150,,
12357,,
15634,,
18538,,
19424,,
21780,,
22767,,
8964,,
18754,,
9978,,
14863,,
18286,,
22539,,
16763,,
14894,,
4989,,
10823,,
227,2.5,2.0
514,,
644,,
1417,,
1473,,
2226,,
2837,,
3447,,
4278,,
5364,,
6073,,
6955,,
2000,,
7071,,
8198,,
8392,,
8448,,
8880,,
9048,,
9125,,
9187,,
9287,,
9590,,
11041,,
11226,,
11976,,
12360,,
13161,,
13210,,
13252,,
13771,4.333333333333333,6.0
13908,,
14479,,
14599,,
15191,,
15452,,
15488,,
16060,,
16114,,
16478,,
18582,,
18584,,
18834,,
19036,,
21350,,
21550,,
22526,,
16167,,
18811,,
16693,,
14286,,
11666,,
3045,,
19592,,
16592,,
13944,,
3948,,
5801,,
5848,,
6823,,
6875,,
9812,,
11761,,
15752,,
16090,,
16822,,
11678,,
15281,,
4654,,
8216,,
8718,5.0,1.0
9526,,
13299,,
12485,,
4149,,
13316,,
14958,,
17429,,
22701,,
5451,,
4485,,
11511,,
19021,,
13063,,
6794,,
7607,,
3413,,
22300,,
15786,,
18562,,
22234,,
8714,,
13372,,
12085,,
14478,,
14932,,
3929,,
4040,,
4578,,
5301,2.75,8.0
87,,
13946,,
1953,,
11703,,
11363,,
3206,3.8125,16.0
11224,,
7598,,
19054,,
20215,,
21070,,
16980,,
15729,,
16101,,
20835,,
22367,,
2439,,
20224,,
4210,,
5695,4.0,1.0
21686,,
2141,,
18782,,
3970,,
7814,,
6304,,
2169,,
17540,4.111111111111111,27.0
16426,4.111111111111111,27.0
230,4.111111111111111,27.0
5219,4.111111111111111,27.0
10549,4.111111111111111,27.0
9068,4.111111111111111,27.0
21063,4.111111111111111,27.0
1560,,
2704,,
2807,,
4489,,
4683,,
8570,,
9147,,
17455,,
10981,,
11238,,
12793,,
15260,,
10110,,
14387,,
2880,,
11241,,
21787,,
7292,,
16803,,
18786,4.666666666666667,3.0
4516,,
19429,,
152,,
2495,,
2524,4.0,1.0
2851,,
19675,,
3392,,
10419,,
9999,,
15144,,
5315,,
6611,,
13580,,
9796,,
4647,,
11024,,
6594,,
12658,,
11107,,
16241,,
16630,,
16563,,
20797,,
21434,,
10405,,
21893,,
3134,,
17303,,
1715,,
5180,,
2601,,
4918,,
943,,
13915,,
16670,,
8567,,
14265,,
4690,,
7040,,
19319,,
22169,,
14441,,
19484,,
10080,,
19893,,
14689,,
16647,,
15364,,
5798,,
17344,,
4318,,
11572,,
17238,,
16995,,
8820,,
2315,,
21679,,
5017,,
1387,,
13512,,
20676,,
22665,,
21726,,
6938,,
5841,,
14567,,
4646,,
18252,,
10414,,
10172,,
12567,,
13795,5.0,3.0
14457,5.0,3.0
17318,,
19794,,
20480,,
21869,,
15811,,
7844,,
20172,,
4478,,
8405,,
7148,,
339,,
22395,,
18331,,
704,,
15593,,
5719,,
9499,,
12197,,
15104,,
19563,,
2603,,
19831,,
19920,,
19012,,
22522,,
9876,,
17892,,
17265,,
2897,,
672,,
10066,,
12469,,
14939,,
16543,,
18461,,
12607,,
274,,
414,,
3239,4.181818181818182,11.0
3424,,
3705,,
3717,,
5396,,
5618,,
5643,,
5983,,
17279,,
6622,,
8487,,
8644,,
9094,,
9369,,
21808,,
9545,,
9828,,
9995,,
10368,,
12240,4.3125,16.0
13387,,
14139,,
15839,,
19647,,
19812,,
20787,,
1097,,
22418,,
22931,,
538,,
13381,,
21524,,
22002,,
9840,,
10158,,
9581,,
10486,,
16784,,
1785,,
8704,,
10821,,
4741,,
19638,,
19508,,
7461,,
20379,,
2553,,
21805,,
20859,,
20227,,
21790,,
18867,,
8400,,
4871,,
18129,,
8763,,
21739,,
6145,,
1949,,
579,,
979,,
3297,,
5157,,
7020,,
10599,4.333333333333333,12.0
10883,3.5,2.0
11828,,
12300,,
13768,,
16957,,
8259,,
7073,,
6419,,
7664,,
19533,,
96,,
17093,,
18312,,
12169,,
13862,,
12467,,
21720,,
667,,
21714,,
18199,,
10127,,
21402,,
7332,,
4486,,
13260,,
13676,,
11749,,
22334,,
5134,,
14605,,
21295,,
11453,,
21329,,
4965,,
19530,,
19634,,
12493,,
13863,,
15145,,
15332,,
6271,,
14904,,
11374,,
19789,,
18429,,
986,,
4537,,
5169,,
6765,,
13302,,
13634,,
10450,,
10980,,
13361,,
15446,,
18710,,
3154,,
20207,,
22004,,
22090,,
7657,,
4258,,
17951,,
5560,,
2615,,
9986,,
1556,,
7291,,
18272,,
20162,,
7561,,
16350,,
9815,,
12665,,
15637,,
10916,,
4957,,
9444,,
4189,,
21788,,
22056,,
1226,,
6116,,
6180,,
13268,,
3934,,
16764,,
2435,,
8438,,
1479,,
9443,,
3232,,
10942,,
20723,,
864,,
9254,,
17194,,
5072,,
4119,,
5314,,
10074,,
17432,,
21905,,
22829,,
12094,4.166666666666667,6.0
574,3.607142857142857,28.0
4126,,
6292,,
8913,,
10072,,
14027,,
14147,,
19573,,
12006,,
20525,,
21547,,
11483,,
3177,,
21878,,
22838,,
15295,,
2089,,
2911,,
8773,,
14767,,
17705,,
19717,,
8610,,
7094,,
5046,,
9517,,
12695,,
11662,,
17323,,
4154,,
15072,,
9792,,
13951,,
11464,,
15248,,
15612,,
16917,,
22532,,
1842,,
2947,,
11944,,
10152,,
8091,,
21584,,
4674,,
17906,,
13079,,
15418,,
4375,,
17101,,
16485,,
13375,,
4313,,
18036,,
21572,,
17598,,
103,,
13883,,
1579,,
10545,,
10722,,
6034,,
6118,,
9354,,
2194,,
4770,,
5247,,
9980,,
16600,,
1918,,
13567,,
19903,,
16201,,
18074,,
22207,,
1836,,
1608,,
3312,,
13762,,
2295,,
7117,,
15512,,
12609,,
18787,,
8073,,
16196,,
264,,
788,,
8456,,
18616,,
21275,,
10781,,
2002,,
4217,,
11909,,
7371,,
111,,
21984,,
22629,,
2581,,
9762,,
15148,,
8080,,
18670,,
20871,,
22285,,
8739,,
7741,,
6789,,
7744,,
9488,,
20331,,
4101,,
15522,,
21067,,
6916,,
7683,,
15774,,
3913,,
8985,,
10116,,
12650,,
13985,,
17633,,
20352,,
7687,,
20841,,
18141,,
19023,,
112,,
13425,,
113,,
1762,,
11058,,
13805,,
21102,,
16992,,
20636,,
16284,,
20815,,
6508,,
8932,,
20768,,
22126,,
20595,,
16964,,
4384,,
5024,,
6043,,
10067,,
2828,,
6125,,
1855,,
13775,,
22107,,
15627,,
17961,,
6224,,
12259,,
2037,,
14155,,
16215,,
16518,,
2347,,
20719,,
13640,,
12146,,
21213,,
10412,,
21419,,
20122,,
6288,,
8159,,
6693,,
11864,,
10374,,
11576,,
15077,,
8479,,
4109,,
3094,,
21215,,
20265,,
11094,,
2619,,
6279,,
6653,,
15255,3.0,4.0
2755,,
21007,,
20921,2.6666666666666665,3.0
3252,2.7777777777777777,9.0
11007,2.7777777777777777,9.0
421,,
20160,,
6609,,
13198,,
817,,
17430,,
16506,,
2558,,
20612,,
10736,,
15892,,
10886,,
2669,,
1085,,
22276,,
16008,,
16347,,
6109,,
6546,,
6673,,
16188,,
17632,,
1627,,
8433,,
21983,,
6363,,
2430,,
7928,,
6088,,
18163,,
16939,,
18579,,
22213,,
7452,,
4822,,
7955,,
996,,
1402,,
2927,,
17985,,
12684,,
17372,,
6829,,
8528,,
8690,,
10149,,
16659,,
19606,,
21513,,
3645,,
8007,,
17723,,
2522,,
9157,,
11705,,
15789,,
4212,,
19075,,
18888,,
16418,,
16066,,
8987,,
15751,,
18819,,
19280,,
19483,,
21949,,
17952,,
15374,,
1050,,
2078,,
6539,,
7477,,
12852,,
13854,,
1361,,
8264,,
18314,,
16533,2.0,5.0
7676,2.0,5.0
3259,,
12694,,
13283,,
2383,,
2481,,
5749,,
6390,,
6839,,
14108,,
22495,,
1468,,
1974,,
8843,,
2069,,
8524,,
13235,,
7850,,
12072,,
17211,,
5521,,
671,2.5,2.0
2185,2.5,2.0
15414,2.5,2.0
2732,,
4342,,
5823,,
6458,,
7601,,
8920,,
10159,,
10905,,
13843,,
14799,,
16870,,
20507,,
20672,,
22113,,
7698,,
6886,,
3625,,
18459,,
22260,,
2334,,
10798,,
7116,,
566,,
3027,,
125,,
14403,,
690,,
6565,,
4512,,
16368,,
6917,,
9874,,
10854,,
15581,,
1977,,
7196,,
21116,,
3495,,
9714,,
10567,,
12135,,
17569,,
17779,,
9810,,
21348,,
18982,,
22026,,
3654,,
4863,,
10082,,
8531,,
11771,,
14495,,
8071,,
16110,,
18633,,
1344,,
1820,,
9766,,
10464,,
11120,,
6169,,
15334,,
16793,,
18116,,
21109,,
21171,,
22320,,
12931,5.0,2.0
3879,,
5345,,
10919,,
11696,,
20075,,
18524,,
18780,,
1988,,
9570,,
5023,,
16823,,
9050,,
10872,,
21579,,
3089,,
11550,,
3473,,
6638,,
13190,,
19587,,
17259,,
4216,,
14298,,
11306,,
15318,,
19127,,
6395,,
16178,,
16951,,
10912,,
19030,,
11531,,
12267,,
19248,,
19487,,
9459,,
4022,,
16984,,
22732,,
7701,,
15515,,
14315,,
513,,
14651,,
4902,,
7917,,
12711,,
21195,,
7185,,
20422,,
2139,,
3966,,
14052,,
9814,,
13414,4.0,1.0
8767,,
12786,,
6383,,
20270,,
1966,,
22658,,
19373,,
5009,,
9550,,
12242,,
4292,,
18455,,
18770,,
22580,,
10457,,
14884,,
10011,,
1532,,
7204,,
10034,,
2924,,
16755,,
988,,
10006,,
5925,,
5429,,
128,,
1779,,
3211,,
7004,,
8082,,
20141,,
16790,,
130,,
1890,,
19399,,
6430,,
13390,,
135,,
1947,,
6039,,
10930,,
1494,,
15384,,
2453,,
18563,,
784,,
12231,,
14733,,
12092,,
5945,,
12871,,
21866,,
7048,,
14407,,
8883,,
21091,,
19149,,
1290,,
5149,,
5452,,
5718,,
17877,,
12749,,
9907,,
15461,,
3791,,
17855,,
14866,,
22099,,
3373,,
3680,,
13824,,
17845,,
21862,,
14071,,
18205,,
1687,,
16552,,
7528,,
11863,,
13343,,
19432,,
8104,,
13258,,
11548,,
297,,
6639,,
3069,,
11409,,
12348,,
13083,,
11523,,
14211,,
9256,,
15212,,
6844,,
15028,,
9339,,
4567,,
9643,,
3519,,
12071,,
12533,,
14690,,
22294,,
4919,,
3565,,
11218,,
4599,,
6438,,
15598,,
7569,,
18514,,
18752,,
4200,,
21229,,
9272,,
7015,,
12057,,
21511,,
1642,,
3144,,
8220,,
7841,,
2408,,
22040,,
2469,,
20443,,
22619,,
2987,,
20926,,
21471,,
9992,,
16255,,
20040,,
11394,3.923076923076923,13.0
442,,
3020,,
3215,,
5880,,
9042,,
15470,,
15479,,
19750,,
8022,,
2567,,
5342,,
12129,,
6313,,
20750,,
11716,,
14371,,
19440,,
15146,,
147,3.4,5.0
21908,3.4,5.0
21150,,
22946,,
20222,,
10278,,
3738,,
21060,,
21035,,
16702,,
17760,,
14291,,
21992,,
5737,,
14366,,
2548,,
11472,,
14363,,
5306,,
12637,,
22475,,
1810,,
21877,4.75,12.0
4969,,
7462,,
8351,,
10986,,
13972,,
15094,,
17882,,
21756,,
9641,,
10629,,
18983,,
7577,,
8083,,
10677,,
12557,,
12929,,
8049,,
18444,,
4570,,
14999,,
4900,,
277,,
7442,,
14460,,
16575,,
5516,,
3864,,
13794,,
15640,,
18518,,
20765,,
14574,,
21769,,
9023,,
1801,,
6612,,
6437,3.272727272727273,11.0
5700,3.272727272727273,11.0
15102,,
16438,,
11500,,
21998,,
153,,
154,,
4151,,
9835,,
12271,,
17582,,
10106,,
20603,,
2770,2.0,1.0
3393,2.0,5.0
5107,,
14559,,
8894,,
16314,,
15194,,
16615,,
1916,,
3001,,
3148,,
4019,,
4849,,
7069,,
7911,1.0,1.0
8840,,
10683,,
10685,,
13271,,
15044,,
15986,,
15383,,
3739,,
15834,,
17435,,
10979,,
4045,,
17030,,
16108,,
15032,,
15651,,
6126,,
11661,,
18744,,
15046,,
15020,,
15135,,
16403,,
14552,,
3997,4.0,2.0
6525,,
20465,,
17079,,
22742,,
12987,,
6502,,
2013,,
4241,,
14470,,
16987,,
1007,2.6666666666666665,3.0
22022,,
19989,,
16499,,
608,,
2041,,
10410,,
15433,3.090909090909091,11.0
7231,,
19132,,
3307,,
20500,,
10807,,
13633,,
636,,
991,,
1843,,
7045,,
8443,,
8503,,
8613,,
10839,,
14624,,
15742,,
18702,,
20400,,
20790,,
14055,,
15757,,
15995,,
17244,,
9264,,
12905,,
14186,,
5063,,
6915,,
2233,,
20712,,
9119,,
18891,,
18743,,
14102,,
2546,,
3902,,
7688,,
10050,,
16351,,
1299,2.0,1.0
4530,,
5381,,
5438,,
10138,,
11401,,
14848,,
19485,,
17795,,
20632,,
20889,,
8970,,
21200,,
19687,,
6991,,
10824,,
12656,,
15385,,
18287,,
4246,,
11220,,
22778,4.666666666666667,3.0
16726,,
10759,,
5324,,
11720,,
12022,,
20675,,
736,,
5447,,
6623,,
2475,,
1476,,
2875,,
9705,,
15185,,
13044,,
8205,,
8855,,
15833,,
5196,,
12565,,
21148,,
2057,,
13764,,
827,,
12342,,
1495,,
16757,,
7323,,
4710,,
16097,,
974,4.090909090909091,22.0
3964,,
4730,,
4054,,
4639,,
6050,,
7287,,
20637,,
9587,,
9932,,
11208,,
12560,4.5,12.0
13746,,
12223,,
15852,,
16701,,
17934,,
18097,,
20786,,
22422,,
22768,,
1632,,
20112,,
2568,,
4352,,
12951,,
5651,,
8497,,
7794,,
22454,,
10726,,
11351,,
11782,,
14076,,
1439,,
2154,,
4552,,
20174,,
21509,,
9399,,
17969,,
22258,,
18010,,
6440,,
20064,,
3170,,
7095,,
17031,,
19511,,
3604,,
356,,
1166,,
12833,,
18726,,
15410,,
4556,,
9020,,
13831,,
9635,,
13440,,
4610,,
8598,,
5635,,
172,,
10847,,
22790,,
11756,,
7533,,
11117,,
1461,,
18803,,
22384,,
10360,,
10273,,
20773,,
14666,,
6387,,
10840,,
18987,,
15760,,
5854,,
16539,,
179,,
12635,,
21442,,
4185,,
5347,,
11602,,
12245,,
183,,
16470,,
5553,,
16996,,
5968,,
4546,,
9552,,
15803,,
1317,,
18218,,
12964,,
1915,,
16140,,
11747,,
12915,,
17410,,
269,,
5441,,
15124,,
20630,,
21192,,
15066,,
19466,,
19185,,
4239,,
9363,,
21237,,
22348,,
341,,
1052,3.7142857142857144,7.0
7972,,
9175,,
12257,,
12775,,
18070,,
21649,,
5824,,
6314,,
12875,,
193,,
3457,,
8505,,
11284,,
6098,,
12803,,
1669,,
4415,,
10890,,
9299,,
11726,,
15480,,
9529,,
12221,,
20251,,
4007,,
9846,,
9582,,
16057,,
17899,,
19650,,
12566,,
19083,,
22239,,
8726,,
3337,,
14375,,
1284,,
17396,,
10929,,
10463,4.333333333333333,3.0
11109,,
22044,,
7775,,
19249,,
20506,,
9787,,
4120,,
11870,,
2095,,
6637,,
9889,,
13711,,
21625,,
14072,,
14594,,
15236,,
21985,,
22907,,
19657,,
206,,
1597,,
17584,,
7345,,
207,,
12899,,
22501,,
17503,,
12394,,
18639,,
208,,
2051,,
17470,,
12980,,
423,,
7788,,
13159,,
13655,,
10453,,
14320,,
4112,,
6979,,
19678,,
5897,,
16396,,
1831,,
11750,,
22844,,
2216,,
17609,,
18451,,
239,,
4319,,
13420,,
15906,,
7656,,
212,,
1215,,
14099,,
22783,,
1718,,
13315,,
7270,,
7901,,
8723,,
13453,,
15365,,
16475,,
17876,,
17964,,
7079,,
12048,,
21262,,
1318,,
4477,,
19894,,
20350,,
20696,,
5077,,
14213,,
21027,,
1073,,
1224,,
18991,,
2466,,
7731,,
3150,,
20407,,
18464,,
1697,,
20106,,
20875,,
22554,,
441,,
13526,,
15335,,
5227,,
9293,,
8268,,
7895,,
16871,,
18649,,
17626,,
17715,,
21284,,
18237,,
19959,,
21543,,
220,,
4667,,
21273,,
221,,
8823,,
9717,,
20774,,
11898,,
22106,,
10478,,
8978,,
226,,
1751,,
2164,,
13156,,
3821,,
6943,,
1770,,
17562,,
22209,,
18182,,
2393,,
5318,,
3489,,
12470,,
17535,,
12234,3.125,8.0
22011,,
22069,,
13475,,
19147,,
10377,,
9727,,
11544,,
20303,,
404,,
8527,,
20954,,
5184,,
17201,,
11140,4.0,1.0
1106,,
19105,,
13902,,
2103,,
14556,,
19428,,
4286,,
18310,,
1193,,
1952,,
232,,
234,,
3407,,
4193,,
17052,,
235,,
330,,
7921,,
18507,,
19806,,
1562,,
3539,,
17485,,
15824,,
1894,,
9695,,
14365,,
4531,,
7881,,
7642,,
6486,,
6658,,
5891,,
12921,,
20260,,
1969,,
13499,,
2394,,
12291,,
7508,,
3558,,
15096,,
4846,,
9673,,
244,4.0,1.0
17900,,
20267,,
20380,,
22158,,
549,,
7243,,
19018,,
22830,,
1306,,
5393,,
15676,,
6376,,
247,,
11307,,
706,,
888,,
12475,,
17427,,
20948,,
10655,,
22622,,
22813,,
858,,
17789,,
19266,,
19673,,
6144,,
7122,,
250,,
11695,,
19757,,
13680,,
22205,,
10261,,
15500,,
10991,,
252,,
1410,,
11066,,
5372,,
256,,
1165,,
7027,,
20882,,
13226,,
14518,,
12962,,
5179,,
1844,,
9396,,
17716,,
2930,3.375,8.0
17739,,
1268,,
15123,,
5734,,
8811,,
8589,,
14963,,
19997,,
16212,,
18278,,
21248,,
908,,
3469,,
7129,,
8364,,
10906,,
11075,,
11494,,
22624,,
4980,,
8332,,
11790,,
11809,4.857142857142857,7.0
17526,,
1384,,
19509,,
11853,,
11753,,
16924,,
16826,,
16228,,
18335,,
18897,,
22228,,
8496,,
11560,,
12724,,
1121,,
8695,,
8919,,
13005,,
14951,,
16205,,
16885,,
20395,,
21141,,
21404,,
21405,,
21789,,
6063,,
8440,,
19887,,
2555,,
13750,,
14212,,
5048,,
15454,,
3412,,
7430,,
3607,,
8134,,
13359,,
15928,,
20389,,
7575,,
4739,,
9244,,
843,,
7475,,
18569,,
18855,,
1114,,
2476,,
7673,,
8508,,
12877,,
19397,,
22329,,
12771,,
18298,,
20362,,
